City,Region,Longitude,Latitude,tif_count_2000,tif_count_2021,Area,Brightness,Elevation,Human Modification,2000 Population,2021 Population,Population Change,Crop Land,Grazing Land,Road Density,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Baoding,ASIA,115.7284026,38.85429126,7808.027186,7808.027186,8628.125688,0.298726649,160.0100413,0.793835599,6452665.611,7041536.114,588870.5028,0.35135465,0.098240963,689.6420811,12.89144795,11.72640386,28.39667155,1117.187658,31.67807722,-9.619480947,41.29755818,25.9661641,-1.521683995,25.9661641,-1.521683995,490.7483269,169.6371002,2.783928321,136.4670938,373.5764508,10.68245886,373.5764508,10.68245886,E,-1.4425651026764006,2.3578619139214325,0.6020242914979763,0.5778992660422119
Baoji,ASIA,107.609726,34.38448743,2846.750464,2846.750464,2968.347652,0.19038097,1129.893339,0.746196426,2412343.943,2674978.489,262634.5463,0.393344539,0.116291801,961.067374,12.46512109,9.968782745,28.63938708,912.8247513,29.58214324,-5.222496873,34.80464001,22.19560581,0.956356983,23.66655238,0.956356983,663.7541014,121.6908957,4.226419374,75.97226665,343.7416911,18.42895703,288.6782424,18.42895703,E,-1.593587517771296,1.3102327958670765,0.5896356275303649,0.5721340981329087
Baoshan,ASIA,99.19285131,25.12373366,204.0,204.0,193.8913609,0.193685914,2149.076,0.770279206,382668.9995,555613.9991,172944.9997,0.243124081,0.091300455,1126.465686,16.50290031,11.39803922,47.91131897,463.9798775,25.64313723,1.853921553,23.78921569,21.39035946,10.1499183,21.39035946,10.1499183,1002.544118,177.0147059,13.51470588,72.77861475,498.7598039,59.13235294,498.7598039,59.13235294,F,0.03736960530052919,0.3920918968994107,0.8046202531645573,0.7251447949834259
Baotou,ASIA,109.9905263,40.59105263,95.0,95.0,107.6518305,1.121751671,1243.469,0.776848145,317060.9998,498080.9996,181019.9998,0.169465894,0.095520452,1958.526316,6.577675463,13.13710533,26.91377124,1313.297457,29.57263171,-19.23157891,48.8042107,19.84157906,-9.526842117,21.77052636,-10.6922807,304.5263158,92.16842105,3.663157895,110.1849315,201.0842105,15.46315789,196.568421,15.49473684,E,-4.009646802732562,1.78902784035945,0.5938866396761139,0.5618990695320928
Baqubah,ASIA,44.62211538,33.74935897,104.0,104.0,107.632305,2.798543197,39.099,0.677497888,194701.9998,327154.9996,132452.9999,0.273850508,0.060183629,2753.413462,23.02411852,14.71201921,37.82770945,917.2347776,43.35288477,4.461538498,38.89134594,11.59615382,34.02179509,34.02179509,11.59615382,181.4326923,34.86538461,0.0,93.11738843,98.03846153,0.0,0.0,98.03846153,D,-0.3356579382054966,3.578221824366368,0.7653271028037384,0.7579488015146628
Bar Harbor,NORTH AMERICA,-68.2202381,44.39166667,7.000000001,7.000000001,8.429456776,0.202304271,47.499,0.555405873,2775.99999,2799.999988,23.99999829,0.0,0.0,5940.0,7.054166657,10.27023806,27.58699281,944.9632045,25.51428577,-11.71428558,37.22857176,-2.007142834,18.43571445,18.43571445,-4.971428531,1340.285714,148.5714286,73.71428572,18.55882836,409.7142858,257.4285714,257.4285714,363.1428572,C,-2.731628657869344,-3.3113842369149182,0.8700796812749009,0.8368163716305023
Barabinsk,ASIA,78.34633333,55.35933333,25.00000001,25.00000001,37.8441633,0.680973659,119.632,0.584447521,31001.99995,14420.0,-16581.99994,0.149116687,0.077791346,229.8799998,0.935666647,10.14333359,21.43742821,1386.331782,25.59600037,-21.72000038,47.31600204,17.57733345,-11.82000015,17.57733345,-16.25266701,384.56,60.12,13.8,43.71423523,157.84,49.48,157.84,61.4,A,-5.076832275778595,-0.22420902548348864,1.0,0.9996835472287461
Barahona,SOUTH AMERICA,-71.11436782,18.22155172,29.0,29.0,26.27304848,0.807477438,588.883,0.741938486,112624.9999,82803.99994,-29820.99998,0.149290508,0.175386321,1075.0,26.90059553,10.57380959,77.16811834,101.2050672,33.41071442,19.71071407,13.70000035,27.84404755,25.69880942,28.11130946,25.54999992,825.6785715,134.9285714,20.39285714,62.25925023,338.8214286,73.85714285,245.8214286,74.60714285,J,2.7952572041129575,1.1672751256389926,0.39072847682119216,0.663943772724316
Baramula,ASIA,74.42980105,34.25465334,915.1330531,915.1330531,952.7483914,0.065441102,2713.778601,0.621697435,495023.0657,802054.3569,307031.2912,0.44869608,0.002273135,442.3735953,14.06810971,12.12456893,37.67178484,789.499951,29.50246249,-2.678275389,32.18073775,9.398801648,11.70964577,23.37160362,3.830215898,738.8793521,126.1385097,26.50853443,51.76435032,325.3099432,109.0783134,138.1377528,173.0517137,D,-1.4063361368082234,0.7634869427617853,0.7653271028037384,0.7472387212950163
Baranavichy,EUROPE,26.0140411,53.13287671,73.0,73.0,104.6977939,0.815126804,176.0816575,0.801615588,246666.9999,166079.9999,-80586.99999,0.111141434,0.039791443,2585.863013,6.466666692,7.708904253,25.99297354,843.9439271,22.16164435,-7.495890415,29.65753472,16.67031986,-2.926940706,16.67031986,-3.936073133,630.1780822,81.94520548,31.49315068,30.87791307,227.7260274,105.6575342,227.7260274,111.4246575,B,-3.125635363669901,-1.590492818131134,0.6533903133903132,0.6953587896186763
Barbacena,SOUTH AMERICA,-43.77624378,-21.20522388,67.0,67.0,61.84656818,0.699192453,804.346,0.673869241,19567.0,125240.0,105673.0,0.151787533,0.32951351,861.2537315,18.64645534,10.79116915,65.44338887,197.5727074,26.14328359,9.653731389,16.4895522,20.26318419,16.09203972,20.92537313,16.09203972,1468.835821,275.3432836,18.43283582,78.69605278,755.5373134,60.58208955,620.8507463,60.58208955,J,1.9051445800753062,-0.3581811139900406,0.8260927152317883,0.8344874006487825
Barcaldine,AUSTRALIA,145.28125,-23.55208333,3.999999998,3.999999998,3.755154202,0.095777849,306.42,0.430746769,257.9999995,989.9999962,731.9999967,0.0,0.736324727,270.0,23.1583333,13.63333297,49.08489323,526.0584717,35.79999924,8.025000095,27.77499914,28.95416737,16.125,28.95416737,16.125,484.75,86.75000001,14.0,59.32599258,224.0,53.00000002,224.0,53.00000002,G,0.869312081836428,2.4330034399056935,0.8732397408207347,0.827659699439734
Barcelona1,EUROPE,2.108479532,41.4902924,1425.0,1425.0,1636.99477,4.331768738,221.8208035,0.760174628,4197558.999,4171285.997,-26273.00123,0.058174733,0.008902314,5818.736842,15.14039803,9.332239184,37.66766937,563.600534,28.48523776,3.72242725,24.76281049,17.78032884,11.94192096,22.49063165,8.813626694,645.1852378,81.98580554,29.39815472,27.81716786,217.5890703,126.0418737,164.782115,132.5663591,I,-1.1632848576862012,-0.6238039513829062,0.624042553191489,0.6257927719352874
Barcelona2,SOUTH AMERICA,-64.66021341,10.16737805,164.0,164.0,143.3812757,5.077673986,149.411,0.740403849,399717.9998,645012.9997,245294.9999,0.034264735,0.119323226,570.6890244,26.39254242,9.619798235,82.30871874,55.18793072,32.00509531,20.31910823,11.68598707,26.34447981,26.15053072,26.97929928,25.71677288,885.5477707,140.343949,12.2611465,61.92517998,373.9617834,51.57961784,195.3566879,124.1656051,J,2.6210144508096276,0.7509025798003538,0.5770695364238414,0.7544859596937732
Barcelos,SOUTH AMERICA,-62.92708333,-0.972916667,3.999999998,3.999999998,3.442730883,0.196023076,44.76,0.602068966,65.99999972,11435.99996,11369.99996,0.007462226,0.051654582,13.50000001,26.17083311,8.879166603,87.26441765,34.59828663,31.29999924,21.12500048,10.17499876,26.17499971,26.20833397,26.51249981,25.72083378,2381.0,306.75,130.25,32.23494625,867.5,415.25,432.25,599.75,N,4.849429677099178,-4.358714015933643,0.9688965517241386,0.9815942631290259
Barddhaman,ASIA,87.70259164,23.41313475,9058.595445,9058.595445,8494.854181,0.207750765,52.29789212,0.761342854,10536092.99,10107808.59,-428284.4035,0.589118513,0.007949817,435.6926324,26.28589667,11.1363833,43.20424575,438.6179649,37.45532878,11.6778803,25.77744849,28.95420846,20.41134671,30.75546736,20.08318315,1304.41405,307.5855137,2.707128313,104.9378519,815.0318253,30.4913581,329.317921,33.20029001,K,3.0443765229297863,2.2635955957133307,0.5990740740740739,0.8000823325375315
Bareilly,ASIA,79.43473474,28.35550203,7856.897039,7856.897039,7683.062824,0.121891974,183.9141454,0.731235427,6396076.805,8609374.736,2213297.932,0.573589001,0.021742156,402.1993741,24.85391847,12.82041255,39.87803514,641.6076527,40.13639738,7.985740852,32.15065636,29.04511563,24.8697267,31.57255319,15.99229383,1110.422809,339.2412556,3.381036355,131.2566877,839.1226147,35.62723262,440.8903761,51.23900132,K,2.8749379647741504,2.862222210908201,0.7834722222222222,0.8122092049410442
Bari,EUROPE,16.82766204,41.10422454,288.0,288.0,328.8918926,3.596597267,61.08104688,0.778362776,521731.9995,480865.9997,-40865.99986,0.033843199,0.068591646,3848.568418,15.88308458,8.851492515,35.7343548,607.0134061,29.5313435,4.763059667,24.76828375,15.91952743,23.64707703,23.64707703,9.020771133,538.5708955,71.06343283,23.07462687,34.04469096,189.4925373,74.97761194,74.97761194,158.7798507,I,-1.0258802693940494,-0.1505914977439967,0.624042553191489,0.6724911633041761
Barinas,SOUTH AMERICA,-70.22509579,8.631130268,87.0,87.0,75.7252787,1.877085612,908.879,0.719120423,192910.9999,262865.0,69954.00007,0.051567379,0.263364789,442.0229885,27.51479885,9.79664739,77.96082394,64.58139253,34.27241385,21.7057473,12.56666655,26.97068966,28.1463604,28.41455953,26.76934876,1657.666667,297.4597701,26.66666667,62.77450197,743.6091955,125.0689655,173.0574713,711.3218391,M,4.247446033711318,-0.37858884983050506,0.9455851063829784,0.8819016562039227
Barisal,ASIA,90.28574074,22.66927639,5487.632317,5487.632317,5117.740559,0.011476856,5.317785877,0.703432112,2337977.943,5674983.253,3337005.311,0.554859283,0.040261777,1860.250641,25.88504784,8.836130699,42.44406513,367.4566294,33.19255761,12.37464697,20.81791064,28.48791952,20.30311753,28.81130589,20.30311753,2308.59781,480.101206,8.001592406,91.99365243,1332.244035,46.73585994,815.9877713,46.73585994,L,4.369908247417011,-0.07809376363530578,0.9121923076923076,0.8539680695053833
Barlett,NORTH AMERICA,-89.83397383,35.161745,410.2042489,410.2042489,431.7724678,3.846353628,104.723,0.631091742,228204.9326,316837.7843,88632.85168,0.167954153,0.06344557,7271.031848,16.36748016,11.4055914,33.28348157,853.2172875,33.0912393,-1.176722234,34.26796139,16.45560162,22.22702782,26.59658342,5.428038946,1339.785421,143.9256608,75.62100751,20.96597085,411.4704404,244.0072167,279.532127,351.2065461,I,-0.4268994230736949,-1.8423073016632938,0.624042553191489,0.614450319284117
Barletta,EUROPE,16.27878788,41.31868687,33.00000001,33.00000001,37.80923982,2.634351623,62.038,0.78915845,98516.99994,86715.99996,-11800.99998,0.162098542,0.09452692,2449.121211,16.32370679,8.740517288,34.93680454,601.8774183,30.00344829,4.986206909,25.01724145,17.10229867,24.07643654,24.07643654,9.686206949,448.4137931,58.24137931,20.44827586,31.11366022,154.0344828,65.93103449,65.93103449,128.3793103,I,-0.8873369470369392,0.21476722852006352,0.624042553191489,0.6750054603153923
Barnaul,ASIA,83.70331978,53.35240515,246.0,246.0,354.6316,1.513463096,177.033,0.791639292,517394.9998,435354.9999,-82039.99991,0.020129621,0.021350252,180.300813,2.58572156,11.19021002,23.95870427,1337.59551,26.73536588,-19.96951222,46.70487813,18.64485096,-9.080216816,18.64485096,-13.96937668,446.7886179,63.66260163,17.44308943,36.42308255,167.7479675,63.51219512,167.7479675,84.71138211,A,-4.779774369802806,-0.2977938815289658,1.0,0.9992091316159439
Barquisimeto,SOUTH AMERICA,-69.33557839,10.0553653,219.0,219.0,191.3996984,1.673140316,574.4053776,0.764933798,948768.9996,959900.9996,11132.00001,0.017614582,0.09717956,6064.406393,25.08086001,9.743150698,82.06097471,54.81531669,30.63059361,18.75753418,11.87305943,25.3101978,24.48234395,25.56324213,24.27001521,1005.347032,168.826484,13.90410959,60.1366187,426.0182649,61.10502283,321.4703197,94.2785388,J,2.532286359976679,0.3217244818000662,0.8260927152317883,0.8067326030803953
Barra Mansa,SOUTH AMERICA,-44.17618387,-22.54029176,64.58690426,64.58690426,60.17954002,1.299837112,920.505,0.726917473,159433.0836,166657.7645,7224.68089,0.102197248,0.287091694,1941.563286,21.10611597,11.73086699,61.89802307,239.6614598,29.74947666,10.79739977,18.9520769,23.76413557,17.99063539,23.88727171,17.99063539,1434.979912,251.0099896,19.85680324,73.1833974,711.3086342,76.3199254,659.5860037,76.3199254,J,2.143302845135225,-0.03411953789937944,0.8260927152317883,0.8362752180852041
Barra do Bugres,SOUTH AMERICA,-57.19345238,-15.06666667,14.0,14.0,12.47694931,0.451721885,216.481,0.618496734,3124.999997,29245.99997,26120.99997,0.219621915,0.412513773,268.9999999,24.90446418,12.85059513,72.33940288,143.27862,31.99999959,14.23571423,17.7642855,26.21904796,22.84642873,26.22500038,22.84642873,1462.857143,231.5714286,16.21428571,66.23122297,646.3571428,79.28571428,646.3571428,79.28571428,J,3.1985572008618393,0.5755516715280876,0.8260927152317883,0.8320571674722033
Barra do Garcas,SOUTH AMERICA,-52.25959596,-15.88787879,33.0,33.0,29.52694009,1.26751288,444.706,0.648818117,743.9999997,55112.99996,54368.99997,0.067042426,0.24907918,254.090909,24.64381305,12.46489898,64.07290765,149.3023432,32.89696954,13.44242423,19.45454522,25.26919186,22.61313132,26.05858595,22.47828264,1558.575758,288.9090909,7.03030303,81.9925625,773.1515151,34.24242424,412.6666667,46.33333333,J,2.8133209437586775,0.854825684053349,0.8260927152317883,0.8236488943359631
Barrancabermeja,SOUTH AMERICA,-73.85405983,7.072222222,39.0,39.0,33.81874525,2.506828964,562.679,0.713026039,506232.9995,155865.9999,-350366.9996,0.043384591,0.498900607,887.8974357,28.16901696,11.32350423,90.6070586,34.59508172,34.68205115,22.18461545,12.49743569,28.18418796,28.51367505,28.56538435,27.68247883,2519.717949,382.2307693,69.30769232,45.45028031,929.3589745,296.1282051,307.4615385,658.1025643,M,5.4345893944054815,-1.9945456643206945,0.9589893617021273,0.9286030603967963
Barranquilla,SOUTH AMERICA,-74.80482456,10.91946272,304.0,304.0,266.4299482,3.345042124,83.34026974,0.77652645,1440113.0,2125630.999,685518.0,0.09215747,0.299585301,722.325658,27.99226977,9.318749946,84.39222378,44.5834636,33.18815797,22.1480263,11.04013168,28.01990129,27.48898023,28.46644738,27.42593208,938.2598684,171.2927632,6.575657896,72.28905001,439.1085526,31.13486842,277.6052632,58.73684212,J,3.386888775794637,1.3609343933110363,0.8260927152317883,0.8039068600120282
Barras,SOUTH AMERICA,-42.3,-4.245833333,1.999999999,1.999999999,1.725860946,0.452164034,107.921,0.696249805,582.999996,4447.999967,3864.999971,0.048407074,0.150144878,265.5,27.17083359,11.51666641,73.35456085,98.61368561,35.40000153,19.70000076,15.70000076,26.375,28.08333397,28.54999924,26.29999924,1713.0,402.0,10.0,98.15247727,1024.0,45.99999999,64.49999999,285.0,L,4.17716067723245,0.7443642042240236,0.9003461538461537,0.8163919135147262
Barreiras,SOUTH AMERICA,-45.00392157,-12.1372549,17.0,17.0,14.96420684,1.20455258,734.8671765,0.710010058,18999.99999,74914.99988,55914.99989,0.090246301,0.324927786,785.2352926,24.61421608,13.81176489,68.87678977,118.8949648,33.92353035,13.87058802,20.05294261,25.15098067,23.70784277,25.97745099,23.01470566,1083.235294,201.4117647,2.0,83.62898748,549.0,24.11764706,290.7058823,41.52941176,G,2.388303638727911,1.87630155969584,0.8743628509719227,0.8382692336655764
Barreiros,SOUTH AMERICA,-35.18386525,-8.778634752,94.0,93.99999999,81.85220056,0.252826153,268.394,0.467984209,16951.99999,50573.99995,33621.99996,0.283195704,0.169151037,337.9042552,24.2383421,6.208953913,68.6086175,104.8860781,28.59787249,19.54787244,9.050000049,23.41613465,24.64273035,25.35726941,22.83829799,1777.872341,275.2659575,40.56382979,59.9134226,789.8085107,147.6914894,371.893617,513.5851064,M,3.745536786560919,-1.7487292769044036,0.9589893617021273,0.9317489063244792
Barretos,SOUTH AMERICA,-48.57320261,-20.54934641,51.0,51.0,46.87209736,0.970180441,524.563,0.759584219,107045.0,119540.0,12495.00001,0.411218003,0.244494007,137.1764707,22.88562094,12.18202615,67.4581806,192.6181982,30.36666627,12.30784311,18.05882323,24.48790872,20.29673199,24.49084989,20.0428104,1345.039216,249.7058824,12.66666667,80.23829157,704.254902,55.74509804,669.2352941,80.50980392,J,2.7867362588277347,0.5414360384395893,0.8260927152317883,0.8333584766688105
Barrie,NORTH AMERICA,-79.68803763,44.3781586,124.0,124.0,149.2874248,2.352527143,243.199,0.760893853,108017.0,128257.9999,20240.99997,0.147232367,0.001062494,742.8064517,6.321673347,9.981653214,25.70183282,1055.977409,26.1225807,-12.7129032,38.83548407,16.34502683,-3.168682804,18.82956994,-6.812231187,897.5483871,94.96774193,53.01612903,17.83173832,261.3870968,171.9596774,250.5483871,187.1451613,B,-3.300764283318257,-1.8660208490986554,0.5712250712250715,0.6602239099792863
Barrow,NORTH AMERICA,-156.7634615,71.29935897,19.0,20.0,53.66933919,2.554162929,1.865,0.547510319,3097.999995,4406.999991,1308.999995,0.0,0.0,1381.45,-11.67111117,6.148888938,15.86173197,1263.139193,8.473333232,-30.29333305,38.76666565,3.480000003,-25.72777761,3.904444472,-25.88555539,105.0666667,26.13333333,2.333333335,84.99684041,64.73333333,8.266666668,55.46666667,8.333333335,A,-8.066264426342801,-1.9543732061387717,1.0,0.9991146381777066
Bartica,SOUTH AMERICA,-58.62857143,6.402380952,7.0,7.0,6.061658767,0.059600059,45.285,0.423024906,131.9999996,4456.999989,4324.99999,0.016428093,4.12e-07,165.0,26.51388868,7.349999825,80.77063624,51.39802488,31.39999962,22.29999955,9.100000064,26.32499949,26.99999968,27.2138888,25.98055553,1468.0,247.1666666,63.16666662,46.96953076,594.3333332,227.6666665,234.6666666,287.6666665,N,3.718214977194121,-1.747845334907619,0.9688965517241386,0.9806458028691596
Bartlesville,NORTH AMERICA,-95.98666667,36.74708333,20.0,20.0,21.47829207,1.104759338,235.051275,0.752142564,10743.99999,13555.99998,2811.999993,0.233793526,0.1917344,3278.299999,15.03833332,13.2499999,33.81827793,941.4383331,34.11999931,-5.059999943,39.1799984,19.95916624,2.971666694,26.3749999,2.971666694,1009.15,123.1,35.95,33.69154186,339.7,134.85,274.05,134.85,H,-1.2753161478638908,0.12557322837134524,0.7082983193277311,0.6548011596417095
Barysaw,EUROPE,28.50239274,54.22491749,101.0,101.0,148.6603778,0.741597224,178.598,0.734978198,340496.9996,119823.9999,-220672.9998,0.040651626,0.035083002,2546.881188,5.718399341,7.780197989,23.53787547,925.0697559,22.58514859,-10.46930684,33.05445518,16.76386144,-5.043234339,16.76386144,-6.059570931,672.980198,92.30693069,36.84158416,31.3716882,246.0990099,116.2970297,246.0990099,120.2574257,B,-3.4501365570357354,-1.8014150606427892,0.5712250712250715,0.6401677650620285
Basankusu,AFRICA,19.79583333,1.216666667,12.0,12.0,10.32900387,0.0,343.243,0.444006056,11500.99995,67073.99975,55572.9998,0.210580841,0.124592697,321.0,25.31527758,10.2722222,83.9689064,55.28046417,31.97499975,19.74166663,12.23333311,24.9555556,25.5625,26.03749975,24.71388896,1922.25,207.75,71.5,26.57438056,612.6666667,297.25,447.1666667,553.5,N,4.011061147448446,-2.337979933834863,0.9688965517241386,0.9808649384310655
Basel,EUROPE,7.613338192,47.55840622,343.0,343.0,437.3612352,1.151650044,540.579,0.81930245,637941.9996,549280.9997,-88660.99988,0.09187042,0.00894778,5675.580175,10.18583575,8.787755071,33.51905532,655.4156318,24.75335277,-1.459766765,26.21311959,16.64076776,3.503547137,18.34640426,2.239504355,842.0962099,90.3760933,51.17492711,18.55697892,263.5072886,161.4460641,255.2390671,178.5014577,B,-1.9790211287933759,-1.9621764850665708,0.646296296296296,0.6983450248951699
Basoko,AFRICA,23.59166667,1.2375,1.999999997,1.999999997,1.721513969,0.0,419.031,0.329578149,130.9999992,6174.999957,6043.999958,0.058331147,0.095196863,256.0,25.55000019,9.474999904,83.11403656,54.78010178,31.60000038,20.20000076,11.39999962,25.35833359,25.70000076,26.22500038,24.90833378,1765.5,218.5,70.5,30.8710537,576.5,252.0,472.0000002,453.4999998,N,3.798485471557865,-2.189680679820838,0.9688965517241386,0.9822763632242304
Basra,ASIA,47.81083789,30.51015483,183.0,183.0,182.7837396,5.618104032,20.258,0.731359827,560154.9997,869278.9995,309123.9998,0.072607912,0.014857919,2489.502732,24.66732693,14.25132057,38.34821145,891.6265949,43.87923496,6.716939832,37.16229504,15.05573779,34.92540985,34.92540985,13.17267754,152.6775956,32.70491803,0.0,94.29827055,88.76502732,0.0,0.0,85.27868852,I,-0.2271381368875162,3.488664724081294,0.4602127659574471,0.4877247122411281
