"","City","x","y"
"5523","Ulan Ude",107.61848086,51.84128788
"5524","Ulanhot",122.06498092,46.0822201
"5525","Uliastay",96.84916667,47.74
"5526","Ulladulla",150.46990741,-35.35694445
"5527","Ulm",9.98222574,48.39947257
"5528","Ulsan",129.35201012,35.5240016
"5529","Ulundi",31.41416667,-28.30916667
"5530","Ulyanovsk",48.33019294,54.30486453
"5531","Uman",30.21709184,48.74753401
"5532","Umea",20.25601852,63.82997685
"5533","Umm Ruwaba",31.21557018,12.90767544
"5534","Umm al Qaywayn",55.55548246,25.56074561
"5535","Umtata",28.76255274,-31.58523207
"5536","Unalakleet",-160.79027778,63.87638889
"5537","Unalaska",-166.525,53.87083334
"5538","Uncia",-66.56666667,-18.46666667
"5539","Upata",-62.40128205,8.00737179
"5540","Upington",21.24338235,-28.45245098
"5541","Upper Hutt",175.05458333,-41.12791667
"5542","Uppsala",17.64027778,59.85052817
"5543","Uray",64.74345238,60.1422619
"5544","Urbana",-88.2471831,40.10944836
"5545","Urgentch",60.62770468,41.54597953
"5546","Urgut",67.26262255,39.42303922
"5547","Uroteppa",68.99806548,39.91979167
"5548","Uruapan",-102.05115248,19.41480496
"5549","Urubamba",-72.1125,-13.30833334
"5550","Uruguaiana",-57.06472222,-29.76875
"5551","Urumqi",87.5784937,43.85452463
"5552","Uryupinsk",42.01704545,50.80340909
"5553","Urzhar",81.62480159,47.0922619
"5554","Usak",29.4201087,38.67717391
"5555","Usakos",15.58333334,-22
"5556","Ushtobe",77.98219697,45.25454545
"5557","Ushuaia",-68.30076531,-54.80654762
"5558","Usolye Sibirskoye",103.63235294,52.76903595
"5559","Uspallata",-69.34583333,-32.59375
"5560","Ussuriysk",131.95261628,43.80868863
"5561","Ust Kut",105.79989316,56.79690171
"5562","Ust-Ulimsk",102.66,58.00375
"5563","Uthai Thani",100.02361111,15.37916667
"5564","Utica",-75.26559829,43.09214744
"5565","Utrecht",5.12317217,52.07663129
"5566","Utsunomiya",139.86568565,36.46380802
"5567","Uttaradit",100.06990741,17.62599206
"5568","Uvinza",30.38511905,-5.10357143
"5569","Uvira",29.15138889,-3.37162699
"5570","Uyar",94.32230392,55.80882353
"5571","Uyuni",-66.821875,-20.46145833
"5572","Uzhgorod",22.29518518,48.60870371
"5573","Uzhur",89.82760417,55.30833333
"5574","Vaasa",21.65544872,63.10596154
"5575","Vac",19.13070988,47.78441358
"5576","Vacaria",-50.93964286,-28.50154762
"5577","Vadodara",73.01221729,22.47732726
"5578","Vaduz",9.50373377,47.16747836
"5579","Val d'Or",-77.80745614,48.10657895
"5580","Valdez",-146.36011905,61.1327381
"5581","Valdivia",-73.22570513,-39.82211538
"5582","Valdosta",-83.28507752,30.84718992
"5583","Valenca",-39.07083333,-13.37321428
"5584","Valencia1",-67.9761059,10.19712913
"5585","Valencia2",-0.43931878,39.48120039
"5586","Valera",-70.6000969,9.32218992
"5587","Valladolid1",-4.72472222,41.63654762
"5588","Valladolid2",-88.20291667,20.69
"5589","Valle de la Pascua",-66.0048913,9.21358696
"5590","Valledupar",-73.25820707,10.47613637
"5591","Vallegrande",-64.10916667,-18.48916667
"5592","Vallejo",-122.21970551,38.11005639
"5593","Vallenar",-70.75367647,-28.57965686
"5594","Valletta",14.48303377,35.88167211
"5595","Valparai",76.95191442,10.33434685
"5596","Valparaiso1",-103.56666667,22.77222222
"5597","Valparaiso2",-71.50283203,-33.02701823
"5598","Valuyki",38.1125,50.19803922
"5599","Van",43.37638889,38.50552168
"5600","Van Horn",-104.83333333,31.04166667
"5601","Vanadzor",44.49202899,40.81195652
"5602","Vancouver1",-122.54964413,45.61483273
"5603","Vancouver2",-122.9826974,49.22884208
"5604","Vanhynsdorp",18.7375,-31.60833334
"5605","Vanino",140.26362957,49.07385373
"5606","Varamin",51.64702381,35.33303571
"5607","Varanasi",83.23236198,26.2028267
"5608","Varna",27.89375,43.21691176
"5609","Varzea Grande",-56.15040858,-15.64855453
"5610","Vasteraas",16.54191989,59.62244475
"5611","Vatican City",12.4199069,41.90347659
"5612","Vaxjo",14.79816308,56.88543907
"5613","Vegreville",-112.05113637,53.49659091
"5614","Veinticinco de Mayo",-60.17583333,-35.43041667
"5615","Velikiy Ustyug",46.3075,60.7725
"5616","Velikiye Luki",30.54476744,56.34302326
"5617","Vellore",79.08566939,12.91372668
"5618","Velsk",42.09705882,61.07328431
"5619","Venado Tuerto",-61.96666667,-33.74517544
"5620","Venice",12.33560606,45.43409091
"5621","Ventspils",21.57916667,57.39450758
"5622","Vera",-60.20972222,-29.46041667
"5623","Veracruz",-96.15143939,19.17272727
"5624","Vereeniging",27.88161765,-26.67593954
"5625","Vergara",-53.93916667,-32.9425
"5626","Verkhniy Ufaley",60.23265504,56.05339147
"5627","Verkhnyaya Salda",60.55381944,58.04791667
"5628","Vernal",-109.53958334,40.45
"5629","Vernon",-99.29980159,34.15297619
"5630","Vero Beach",-80.41796011,27.61630896
"5631","Verona",10.93170833,45.458875
"5632","Versailles",2.05930277,48.85049609
"5633","Viacha",-68.3,-16.65
"5634","Viana",-45.00083333,-3.21416667
"5635","Vibo Valentia",16.08445122,38.66168699
"5636","Viborg",9.40825163,56.45334967
"5637","Vicente Guerrero",-116.00833333,30.76666667
"5638","Vichuga",41.91511438,57.21037582
"5639","Vichy",3.43081395,46.13062016
"5640","Vicksburg",-90.86560458,32.32834967
"5641","Victor Harbor",138.62440476,-35.54702381
"5642","Victoria Falls",25.82689394,-17.93219697
"5643","Victoria1",-96.9875,28.8282173
"5644","Victoria2",-123.39602941,48.45488562
"5645","Victoria3",-72.33666667,-38.23166667
"5646","Victoria4",55.45,-4.62638889
"5647","Victoria5",-60.15224359,-32.61826923
"5648","Victoriaville",-71.95259662,46.06105072
"5649","Victorica",-65.43416667,-36.21666667
"5650","Viedma",-62.99403153,-40.80957207
"5651","Vienna",16.34962773,48.1788258
"5652","Vientiane",102.66503863,17.95085541
"5653","Viet Tri",105.54885693,21.31844736
"5654","Vigo",-8.7417735,42.19668804
"5655","Vijayawada",80.69532659,16.58502419
"5656","Vikhorevka",101.24583334,56.0875
"5657","Vila Velha",-40.32262931,-20.26873204
"5658","Vilanculos",35.3125,-21.99583333
"5659","Vilhena",-60.13200758,-12.73712121
"5660","Villa Ahumada",-106.51145833,30.61145833
"5661","Villa Angela",-60.71783334,-27.5785
"5662","Villa Carlos Paz",-64.50318627,-31.42965686
"5663","Villa Constitucion",-60.32777778,-33.23796296
"5664","Villa Hayes",-57.525,-25.09583333
"5665","Villa Maria",-63.23920455,-32.41439394
"5666","Villa Rumipal",-64.48472222,-32.18472222
"5667","Villa Union",-106.221875,23.190625
"5668","Villahermosa",-92.94784644,18.00688202
"5669","Villanueva",-102.88333333,22.35416667
"5670","Villarica",-72.22583333,-39.2775
"5671","Villavicencio",-73.62214912,4.14298246
"5672","Villazon",-65.59821429,-22.09523809
"5673","Vilnius",25.25962302,54.69206349
"5674","Vilyuysk",121.62166667,63.75083333
"5675","Vina del Mar",-71.48236414,-33.020553
"5676","Vinh",105.66750611,18.72794566
"5677","Vinnytsya",28.48403285,49.23391119
"5678","Virginia Beach",-76.05366076,36.82502265
"5679","Visakhapatnam",83.01044035,17.75644075
"5680","Visalia",-119.32114486,36.32659657
"5681","Visby",18.31008772,57.63552631
"5682","Viseu",-46.1375,-1.20416666
"5683","Vitoria da Conquista",-40.85138889,-14.86505556
"5684","Vitoria1",-40.32962494,-20.25365832
"5685","Vitoria2",-2.67338889,42.86416667
"5686","Vitsyebsk",30.18333333,55.1933435
"5687","Vizianagaram",83.5125,18.1125
"5688","Vladikavkaz",44.67916667,43.05010822
"5689","Vladimir",40.40409891,56.1424458
"5690","Vladivostok",131.93942308,43.14342949
"5691","Vlore",19.48967391,40.46902174
"5692","Voi",38.56845238,-3.38988095
"5693","Volgodonsk",42.14427083,47.51875
"5694","Volgograd",44.52755376,48.76258065
"5695","Volkhov",32.33174883,59.92634977
"5696","Volksrust",29.8825,-27.3675
"5697","Vologda",39.8810307,59.22269737
"5698","Volos",22.93522728,39.3739899
"5699","Volsk",47.38716667,52.05116667
"5700","Volta Redonda",-44.09743884,-22.51643731
"5701","Volzhskiy",44.77276423,48.80807927
"5702","Vorkuta",64.04313492,67.50583333
"5703","Voronezh",39.26659722,51.66236111
"5704","Votkinsk",53.98467948,57.0549359
"5705","Voznesensk",31.33097826,47.5740942
"5706","Vratsa",23.55763889,43.20659722
"5707","Vryburg",24.73636364,-26.95871212
"5708","Vryheid",30.79826389,-27.77118055
"5709","Vung Tau",107.10699153,10.37930791
"5710","Vyazemskiy",134.75706521,47.5335145
"5711","Vyazma",34.29828431,55.2120098
"5712","Vyborg",28.76810606,60.71340909
"5713","Vyshnniy Volochek",34.55552721,57.59073129
"5714","Vyska",42.15840164,55.32575137
"5715","Wa",-2.50096154,10.06057693
"5716","Waco",-97.16029412,31.53921568
"5717","Wadi Halfa",31.37416667,21.79194444
"5718","Wafangdian",122.00755376,39.62620967
"5719","Wagga Wagga",147.37071429,-35.12666667
"5720","Wagin",117.34166667,-33.30833333
"5721","Wahiawa",-158.01036464,21.43361193
"5722","Wailuku",-156.48356482,20.88657407
"5723","Waingapu",120.26157407,-9.65046296
"5724","Wainwright",-160.025,70.6375
"5725","Waitakere",174.55416667,-36.85416667
"5726","Wajir",40.05416666,1.746875
"5727","Wakayama",135.21133107,34.22660256
"5728","Wakema",95.17783333,16.62316667
"5729","Waku Kungo",15.11174242,-11.3594697
"5730","Walbrzych",16.2705033,50.78419967
"5731","Wales",-168.09583333,65.60416666
"5732","Walla Walla",-118.33806498,46.05981638
"5733","Wallace",-115.925,47.47083334
"5734","Wallaroo",137.63083334,-33.9325
"5735","Walvis Bay",14.50916666,-22.95208334
"5736","Wamba",27.99734848,2.14128788
"5737","Wanganui",175.03423203,-39.92769608
"5738","Wangaratta",146.3125,-36.35833333
"5739","Wangqing",129.75443548,43.31787634
"5740","Wanxian",108.26003983,30.70148
"5741","Warangal",79.69514705,18.10973529
"5742","Warri",5.84667431,5.53840214
"5743","Warrnambool",142.48385417,-38.3765625
"5744","Warsaw",21.03145833,52.23091557
"5745","Warwick",152.02651515,-28.21704546
"5746","Washington, D.C.",-76.9440702,39.05526036
"5747","Watampone",120.30932539,-4.54503968
"5748","Waterbury",-73.03511006,41.55243711
"5749","Waterford",-7.11096939,52.24923469
"5750","Waterloo",-92.37574503,42.49506071
"5751","Watertown",-75.91684782,43.97644928
"5752","Waterville",-69.63007246,44.55742754
"5753","Watsa",29.53125,3.03680555
"5754","Wau",27.99144737,7.70087719
"5755","Waukegan",-87.96191333,42.24157628
"5756","Waukesha",-88.1637417,43.03965798
"5757","Wausau",-89.62853053,44.93101145
"5758","Wawa",-84.7825,47.98
"5759","Waycross",-82.35637755,31.21607143
"5760","Weifang",119.01724452,36.69844129
"5761","Weihai",122.084202,37.44745289
"5762","Weinan",109.60971463,34.65356168
"5763","Welkom",26.75663919,-27.97303114
"5764","Wellington",174.78792017,-41.28553922
"5765","Wenatchee",-120.30548245,47.42969298
"5766","Wenshan",104.24347484,23.37586478
"5767","Wenzhou",120.58606417,27.74594378
"5768","West Bend",-88.18828616,43.42256289
"5769","West Palm Beach",-80.1341719,26.68674737
"5770","Westport",171.5625,-41.75416666
"5771","Wetaskiwin",-113.36820176,52.97565789
"5772","Wewak",143.62916667,-3.55416667
"5773","Weyburn",-103.84761905,49.66428571
"5774","Whakatane",176.98173077,-37.9625
"5775","Whangarei",174.31666667,-35.71193182
"5776","Wheeling",-80.70925439,40.05530702
"5777","White Sulphur Springs",-80.30416667,37.79166666
"5778","Whitehorse",-135.07064394,60.72121212
"5779","Whyalla",137.54607843,-33.02941176
"5780","Wiarton",-81.13916666,44.74083333
"5781","Wichita",-97.32713924,37.68299791
"5782","Wichita Falls",-98.52246503,33.90026224
"5783","Wiener",16.24890351,47.8279386
"5784","Wiesbaden",8.30124975,50.01556031
"5785","Wilcannia",143.375,-31.55833333
"5786","Wilkes Barre",-75.86282626,41.26953766
"5787","Willcox",-109.83854167,32.25520834
"5788","Willemstad",-68.91334876,12.13773148
"5789","Williams Lake",-122.14222222,52.13666667
"5790","Williamsport",-77.02237654,41.24789095
"5791","Williston",-103.62983333,48.16016667
"5792","Willmar",-95.05043103,45.11307471
"5793","Wilmington1",-77.88047619,34.2175
"5794","Wilmington2",-76.14712247,38.42342006
"5795","Winchester",-78.15772472,39.17710674
"5796","Windhoek",17.06419617,-22.55114307
"5797","Windsor1",-82.94980818,42.47749655
"5798","Windsor2",-64.13229167,44.98541667
"5799","Winneba",-0.63583333,5.3615
"5800","Winnemucca",-117.72833333,40.9675
"5801","Winnipeg",-97.14915191,49.88280973
"5802","Winona",-91.66702899,44.04855072
"5803","Winston-Salem",-80.25734346,36.10404389
"5804","Winter Haven",-81.74109961,28.02004438
"5805","Winton",143.04027778,-22.39027778
"5806","Witu",40.4375,-2.3875
"5807","Wloclawek",19.0471875,52.6659375
"5808","Wollongong",150.87928657,-34.42035372
"5809","Wonju",127.94817416,37.35220037
"5810","Wonsan",127.440625,39.15
"5811","Wonthaggi",145.59128787,-38.60113636
"5812","Woodward",-99.40540123,36.43009259
"5813","Worcester1",-71.78200806,42.26481128
"5814","Worcester2",19.45257936,-33.64722222
"5815","Wrangell",-132.38333333,56.46666666
"5816","Wroclaw",17.01386151,51.1160446
"5817","Wuchuan",111.44761905,41.09702381
"5818","Wuhan",113.97054578,30.64586531
"5819","Wuhu",118.58156432,31.14776291
"5820","Wukari",9.77833333,7.8725
"5821","Wum",10.07462121,6.38598484
"5822","Wuppertal",7.16723309,51.22192978
"5823","Wurzburg",9.94345238,49.79686853
"5824","Wuwei",102.68626147,37.91451835
"5825","Wuxi",120.168834,31.70469958
"5826","Wuyuan",108.26397059,41.1002451
"5827","Wuzhou",111.26815693,23.45051703
"5828","Xai-Xai",33.66796875,-25.0484375
"5829","Xalapa",-96.92621951,19.5472561
"5830","Xanthi",24.88276515,41.12481061
"5831","Xapeco",-52.62837838,-27.09797297
"5832","Xiamen",118.12441207,24.48964724
"5833","Xian",108.79197295,34.46266042
"5834","Xiangfan",112.40321308,32.72144702
"5835","Xiangkhoang",103.36458333,19.34375
"5836","Xiangtai",114.66667254,37.11802978
"5837","Xiangtan",112.75056689,27.89617206
"5838","Xiantao",113.23853927,30.44080606
"5839","Xiaogan",113.82179252,30.98876019
"5840","Xichang",102.22556043,27.89076511
"5841","Xigaze",88.87527778,29.26472222
"5842","Xilinhot",116.0873062,43.94699612
"5843","Xinguara",-49.93333333,-7.1
"5844","Xingyi",104.91288168,25.09443384
"5845","Xining",101.72181035,36.62077586
"5846","Xinqing",129.53009259,48.2875
"5847","Xinxiang",113.79415374,35.32705385
"5848","Xinyang",114.5910265,32.19899758
"5849","Xinyi",118.16404719,34.26277565
"5850","Xinyu",115.09548064,27.9456108
"5851","Xinzhou",112.73010162,38.41079269
"5852","Xique-Xique",-42.72916667,-10.82708333
"5853","Xuanhua",115.03923199,40.61263815
"5854","Xuchang",113.94945782,34.0344811
"5855","Xuzhou",117.28168277,34.26472745
"5856","Yaan",103.37138801,30.11802418
"5857","Yacuiba",-63.68166667,-22.02458333
"5858","Yakeshi",120.71607143,49.28650794
"5859","Yakima",-120.53954678,46.59064328
"5860","Yakutat",-139.72916666,59.54583334
"5861","Yakutsk",129.719522,62.06190778
"5862","Yala",101.29232456,6.53969298
"5863","Yalta",34.15531609,44.49841954
"5864","Yalutorovsk",66.30026041,56.65338541
"5865","Yamagata",140.33946688,38.28097826
"5866","Yamba",153.35625,-29.43958333
"5867","Yambio",28.40445402,4.56795977
"5868","Yamoussoukro",-5.26370773,6.83158213
"5869","Yanbu al Bahr",38.07901235,24.08811728
"5870","Yandoon",95.65625,17.04027777
"5871","Yangambi",24.40787037,0.76990741
"5872","Yangjiang",111.75921664,21.8007
"5873","Yangquan",113.55593247,37.91321251
"5874","Yangzhou",119.28719548,32.47002896
"5875","Yanji",129.45193453,42.90019841
"5876","Yankton",-97.39265873,42.8843254
"5877","Yantai",121.23637363,37.48359401
"5878","Yaounde",11.51834416,3.86563853
"5879","Yarmouth",-66.10857843,43.83897059
"5880","Yaroslave",39.85962212,57.6309935
"5881","Yaynangyoung",94.88455882,20.46789216
"5882","Yazd",54.36044776,31.87587064
"5883","Ye",97.84692029,15.23858696
"5884","Yefremov",38.09563008,53.15213415
"5885","Yegoryevsk",39.04444444,55.37805555
"5886","Yei",30.68083334,4.0925
"5887","Yekaterinburg",60.60711343,56.8478929
"5888","Yelets",38.5205,52.61358333
"5889","Yelimane",-10.57083333,15.12083334
"5890","Yellowknife",-114.38618421,62.44517544
"5891","Yemanzhelinsk",61.34039116,54.76522109
"5892","Yendi",-0.00340909,9.43522727
"5893","Yeniseysk",92.1780303,58.44886364
"5894","Yeosu",127.69307432,34.79183559
"5895","Yeppoon",150.7375,-23.12916667
"5896","Yerevan",44.5062931,40.12735632
"5897","Yevlax",47.14945652,40.61177536
"5898","Yevpatoriya",33.36666667,45.19900794
"5899","Yeysk",38.26712963,46.69953704
"5900","Yian",125.30100575,47.88232759
"5901","Yibin",104.57950763,29.03772947
"5902","Yichang",111.45065443,30.67149884
"5903","Yichun",128.88254504,47.72150901
"5904","Yinchuan",106.27742248,38.46075581
"5905","Yingkow",122.42197314,40.75012393
"5906","Yining",81.32520325,43.93694106
"5907","Yirga Alem",38.4700856,6.75262456
"5908","Yishan",108.64338236,24.50196079
"5909","Yishui",118.73696442,35.69178184
"5910","Yitulihe",121.57142857,50.64107143
"5911","Yiyang",112.37835728,28.48419757
"5912","Yogyakarta",110.44806017,-7.84767448
"5913","Yokohama",139.46205911,35.43228853
"5914","Yola",12.54442226,9.20517838
"5915","Yomou",-9.26583333,7.55583334
"5916","Yongzhou",111.70425685,26.30849567
"5917","York1",-76.71358933,39.96974401
"5918","York2",-1.09019029,53.96978346
"5919","Yorkton",-102.46841397,51.2125
"5920","Yoshkar Ola",47.88954991,56.64703654
"5921","Young",148.29810606,-34.3094697
"5922","Youngstown",-80.71375758,41.13292424
"5923","Ypacarai|Ita",-57.28869048,-25.40178572
"5924","Yuanlin",120.54170111,23.86935973
"5925","Yuba City",-121.60811069,39.12490458
"5926","Yuci",112.61616304,37.58894658
"5927","Yueyang",113.26472887,29.28641052
"5928","Yulara",130.9875,-25.24583333
"5929","Yulin1",110.23892061,22.66300979
"5930","Yulin2",109.74678962,38.27889344
"5931","Yuma",-114.63814103,32.69690171
"5932","Yunxian",110.82439139,32.82766854
"5933","Yurga",84.92619048,55.72083333
"5934","Yuxi",102.52985772,24.35754065
"5935","Yuzhno Sakhalinsk",142.72646104,46.96109307
"5936","Zabid",43.3606884,14.17580228
"5937","Zabol",61.51911512,31.0301976
"5938","Zacatecas",-102.54960938,22.76861979
"5939","Zadar",15.24940476,44.11335034
"5940","Zagreb",16.00541872,45.8033046
"5941","Zahedan",60.85900538,29.49946237
"5942","Zahle",35.91597222,33.84097222
"5943","Zakho",42.67236842,37.14780702
"5944","Zalantun",122.73798077,47.99695513
"5945","Zambezi",23.10833333,-13.54583333
"5946","Zamboanga",122.10212585,6.94515306
"5947","Zamora1",-102.29326923,19.97895299
"5948","Zamora2",-78.9525,-4.06583333
"5949","Zanesville",-82.00839202,39.94994131
"5950","Zanjan",48.49247076,36.67755848
"5951","Zanzibar",39.24100877,-6.18328948
"5952","Zaozernyy",94.70486111,55.96319444
"5953","Zaozhuang",117.55387684,34.73566376
"5954","Zapala",-70.06177536,-38.89836956
"5955","Zaporizhzhya",35.18541667,47.83219339
"5956","Zarafshon",64.20305555,41.57583333
"5957","Zaragoza",-0.86656626,41.66947791
"5958","Zarate",-59.03225309,-34.10169753
"5959","Zaraza",-65.3242647,9.34632353
"5960","Zaria",7.6998366,11.1129085
"5961","Zarzis",11.0885582,33.51580688
"5962","Zaysan",84.87346491,47.47083333
"5963","Zelenodolsk",48.6625,55.83333334
"5964","Zelenokumsk",43.87625,44.408125
"5965","Zenica",17.91891026,44.20448718
"5966","Zhaltyr",69.8375,51.62916667
"5967","Zhangjiakou",114.88814103,40.78135684
"5968","Zhangye",100.46216799,38.92554781
"5969","Zhangzhou",117.71582789,24.54544564
"5970","Zhanibek",46.84404762,49.42380952
"5971","Zhanjiang",110.35603448,21.28168103
"5972","Zhanyi",103.80867216,25.61532051
"5973","Zhaodong",125.98395669,46.07824803
"5974","Zhaoqing",112.56706229,23.02192761
"5975","Zhaotang",103.80259563,27.24059084
"5976","Zharkent",80.00629433,44.17810284
"5977","Zheleznogorsk",35.36286232,52.33786232
