City,Region,Area,Brightness,Elevation,Human Modification,2000 Population,2021 Population,Population Change,Crop Land,Grazing Land,Road Density,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter
Dalandzadgad,ASIA,-0.128233734,-0.742737244,1.827061423,-1.74327495,-0.16575782,-0.162471079,-0.12257244,-1.061753604,1.67322314,-0.61897395,-1.36799766,0.896676981,-1.005585499,1.748179409,-0.422595023,-1.770736884,1.862103778,0.087545113,-1.789607224,-0.607648859,-1.595708955,-1.267701025,-1.055498294,-0.83382063,1.274564868,-1.083261043,-0.887765873,-0.906568381,-0.776884061
Dalby,AUSTRALIA,-0.128552662,-0.642714522,-0.094315534,0.080220026,-0.165358759,-0.164066538,-0.130197803,0.429872861,-0.336756382,-0.547536733,0.331984572,1.231783622,0.258443589,-0.203526365,0.31457975,0.112027276,0.023264044,0.648477556,-0.067355205,0.273801261,0.262638182,-0.517260785,-0.580757933,-0.130166031,-0.49607683,-0.56370297,-0.111044138,-0.117876795,-0.436547223
Dalhart,NORTH AMERICA,-0.128514998,-0.537351432,1.244872183,0.417591535,-0.164546745,-0.164531287,-0.134623509,0.381939641,0.986745166,-0.068271956,-0.421024963,2.032258523,-0.299980982,0.713463139,0.446949002,-0.761758241,1.109211203,0.581500488,-0.851499167,0.064140027,-0.534084181,-0.791124077,-0.716663997,-0.577946231,0.238997752,-0.68902351,-0.630416088,-0.308113962,-0.664120882
Dali1,ASIA,0.244384572,-0.640250881,0.408701597,0.467123718,0.098887182,0.038588021,-0.159466887,1.170537568,-0.112908357,-0.519387413,-0.321266614,0.138470951,-0.872340428,0.968381967,0.262234754,-0.671742106,0.91349343,0.608310449,-0.925247859,0.394505552,-0.609015871,-0.584450767,-0.471642036,-0.675673936,0.328018934,-0.42655116,-0.72262027,-0.089364229,-0.704522069
Dali2,ASIA,-0.109855361,-0.675854982,2.667814198,0.308969746,-0.131266939,-0.130679772,-0.105103893,0.046190579,0.292664136,0.170277203,-0.210676635,-0.149073718,0.02154475,-0.332849763,-1.14155232,-0.112711564,-0.427762151,0.001014455,-0.334858665,-0.725332231,-0.034873334,-0.202045482,-0.176003523,-0.426847986,0.105015809,-0.115033829,-0.358570053,0.563205061,-0.54420887
Dalian,ASIA,0.006423165,1.167898382,-0.770170765,1.204893481,0.341413774,0.439417368,0.670187675,-0.795950748,-0.563138687,0.50970352,-0.628194,-1.270996617,-1.339382467,1.149179098,-0.450437178,-0.835515025,0.755593139,0.502429068,-1.205101828,-0.041243035,-0.893358959,-0.50594119,0.034193499,-0.607477747,1.124770581,-0.130097745,-0.641051147,0.536537599,-0.668780855
Dallas,NORTH AMERICA,0.770165488,3.267117907,-0.47090643,1.12800031,0.722751414,0.811523707,0.945516435,-0.699343648,-0.024348537,2.529911648,0.270066637,0.505209062,-0.597426837,0.569482825,0.997729151,-0.150017846,0.664290444,0.460406425,-0.329205812,0.982228295,-0.051387644,-0.093766703,-0.283821885,0.666017542,-0.874280162,-0.373894117,0.63864761,-0.352613372,-0.105513095
Dalnegorsk,ASIA,-0.128418075,-0.681887601,-0.0248399,-1.645910409,-0.163671769,-0.164628332,-0.137782699,-0.983651366,-0.778129517,-0.62687363,-1.763841638,0.871449165,-1.050604921,1.844356471,-1.185618247,-2.18911785,1.977051981,-0.474053606,-2.257380667,-1.316813083,-1.962517333,-0.320620753,-0.266351749,-0.412209404,0.199138009,-0.199418945,-0.473477766,0.347339549,-0.595355081
Dalnerechensk,ASIA,-0.125766428,-0.611466875,-0.602908815,-1.175989408,-0.156547376,-0.16115251,-0.146497805,-0.819183416,0.400558739,-0.138621373,-1.556719897,0.160699315,-1.311239462,2.248971593,-0.569918197,-2.134426948,2.214895554,-0.090018719,-2.290469558,-0.597325809,-1.996137,-0.508093248,-0.311089611,-0.545961931,0.38959879,-0.345816122,-0.589437749,0.193852744,-0.646165368
Daloa,AFRICA,-0.124678147,-0.477199552,-0.42510923,1.229639971,-0.146555838,-0.121870023,-0.021538695,1.254452279,-0.300809873,1.154715589,1.135189253,-0.13907703,1.293597958,-1.176922613,0.763487575,1.258713892,-1.096702073,0.782254798,0.949370569,0.782433552,1.21350319,0.368398029,0.259501478,-0.481993331,-0.175753567,0.147491096,-0.179654353,0.062848513,1.088260946
Dalton,NORTH AMERICA,-0.108223971,0.233988752,-0.156063015,0.215987793,-0.154816244,-0.154108094,-0.123897171,-0.299931325,-0.14271811,0.849734089,-0.146904028,0.858325497,-0.403118792,0.503766124,0.347551659,-0.354448692,0.584529953,-1.770212335,0.560181645,0.251814611,-0.298429846,0.677299178,-0.052299673,2.024846318,-1.344761958,-0.035652781,1.985735028,0.261721446,0.845335366
DamanhÌÈr,AFRICA,-0.083343964,0.632037713,-0.79168141,1.178806974,0.00853639,-0.041461545,-0.19235079,2.447706792,-0.816627279,-0.60294089,0.517973065,-0.057159162,-0.018454854,-0.211647442,0.259501237,0.407692209,-0.349232761,-0.710909831,0.977803855,0.554841332,0.412792308,-1.281015295,-1.08828662,-0.86580493,1.210415117,-1.111401544,-0.92772702,-1.306859086,-0.478440946
Damascus,ASIA,0.062430679,-0.249176683,0.732102897,0.551110237,0.483155944,0.196379948,-0.747880562,0.39823106,0.187125193,0.658158031,-0.002167303,1.141685015,-0.236518722,0.379419498,0.701183778,-0.146696721,0.515073168,-1.722617578,0.890493376,0.330119248,-0.146822159,-0.982375853,-0.734396079,-0.86580493,1.093842079,-0.752965612,-0.926383352,-1.306192773,0.002334145
Dandong,ASIA,-0.086279213,-0.35269145,-0.407085262,0.146972117,0.002379026,-0.051071068,-0.211154226,-0.377946154,-0.789534697,0.235587333,-0.874245785,-0.228986261,-1.142031431,1.361098936,-0.403676344,-1.242470175,1.254063091,0.379972492,-1.455966689,-0.209941954,-1.148247926,-0.002422553,0.858863375,-0.54918375,1.240718803,0.550096733,-0.558843119,1.572876366,-0.632759692
Dangriga,NORTH AMERICA,-0.130603306,-0.528513925,-0.559766581,-1.037565135,-0.165643323,-0.164955437,-0.132840164,-0.940376017,-0.723565017,-0.271030417,1.121363859,-0.988516811,0.920459556,-1.03420173,0.361726599,1.23013539,-1.260208616,1.031103111,0.916225307,0.782307109,1.130164944,1.838214783,1.163059604,0.957300167,-0.27063924,1.353701296,0.846547895,1.817786375,0.752072586
Danjiangkou,ASIA,-0.130751506,-0.433747574,-0.310989638,-0.355543154,-0.165716368,-0.165591128,-0.135143178,-0.242086762,0.490700452,-0.44875697,-0.049138213,-0.406566081,-0.907944952,0.735496856,0.377898935,-0.319894264,0.559024163,0.845041438,-0.650694897,0.625194547,-0.330058823,-0.036915076,-0.00672547,-0.418024731,0.073545896,-0.024824647,-0.438602584,0.59075665,-0.580073792
Danville,NORTH AMERICA,-0.114222486,0.209642396,-0.435243004,0.32535995,-0.155843585,-0.158244892,-0.137135243,0.112802931,0.144324622,0.272057341,-0.243743938,0.848388934,-0.455182962,0.568732146,0.29034772,-0.439919933,0.656372911,0.468725886,-0.533776606,0.173893614,-0.384313378,0.248773992,-0.389045469,1.738965253,-1.493557236,-0.363037276,1.527485835,0.160867053,0.30570054
Daqing,ASIA,0.005342137,1.039450134,-0.553792474,0.169909864,-0.033371962,0.009678268,0.144322346,-0.792064432,-0.675484555,-0.06563998,-1.423799987,0.180525949,-1.304578801,2.271789409,-0.31427248,-2.022505831,2.209400277,0.347656631,-2.168084041,-0.253892152,-1.871788305,-0.769736619,-0.14590366,-0.80183633,1.63931069,-0.355472595,-0.842433725,0.198217889,-0.757020835
Dar es Salaam,AFRICA,-0.090045648,0.287445649,-0.77048128,1.428289662,0.272317289,0.484636531,1.069398582,0.071223934,0.028512715,0.343590902,1.128030489,-0.719302608,1.096212403,-1.058449345,0.41130994,1.220013096,-1.224079378,0.986782184,0.815590769,0.837231185,1.157330001,0.222176645,0.781057765,0.037622574,0.447946855,0.489507526,-0.080073754,-0.041244969,-0.361043009
Darnah,AFRICA,-0.126662019,0.751638159,-0.400623098,0.576848333,-0.149350161,-0.152131577,-0.133335695,-0.425874108,-0.561887029,1.31472475,0.382658622,-0.665284336,-0.148154711,-0.302605297,0.056841055,0.500586129,-0.557108446,-0.743150009,0.876687504,0.352673322,0.39174278,-1.118694809,-0.904416335,-0.86580493,1.00974561,-0.929695911,-0.911161308,-1.29388837,-0.308066846
Darregueira,SOUTH AMERICA,-0.129497215,-0.514253811,-0.534486189,-0.602716378,-0.165620692,-0.165131721,-0.133614698,0.520660494,-0.084453499,-0.432103088,-0.203444174,1.370773453,0.021032309,0.023553016,0.240759631,-0.177447404,0.325354285,0.208021092,-0.448800318,-0.225575612,-0.124925667,-0.515400877,-0.664801605,-0.162150331,-0.693623126,-0.691261377,-0.230347922,-0.406629637,-0.488822666
Darwin,AUSTRALIA,-0.118873928,0.006745646,-0.782462322,0.925031996,-0.122033864,-0.151634064,-0.217901185,-1.050488005,-0.777415468,-0.601148648,1.287215544,-0.630661353,0.715401342,-1.032303794,0.63566639,1.163016983,-1.047519176,1.186068281,0.873174381,1.061243801,1.218254739,1.208593785,2.492849762,-0.83382063,1.446424948,2.291299102,-0.83328551,0.974731876,-0.753012353
Dasoguz,ASIA,-0.108522636,0.570328367,-0.647100428,-0.103041754,-0.134631285,-0.136759611,-0.118684152,0.065570128,-0.382371341,-0.337634928,-0.410791484,0.584965012,-0.953878522,1.461113754,1.122150037,-0.778843417,1.460090905,-0.778132208,0.876927836,0.748752017,-0.823389936,-1.301557172,-1.178487868,-0.80183633,-0.171591916,-1.213004661,-0.860592293,-1.264055724,-0.662266902
Datong,ASIA,-0.043656243,0.142838782,1.400688782,1.306183213,0.111204191,0.082117106,-0.024944941,-0.393985411,0.201728921,0.099667962,-1.096204603,1.07655761,-0.852192967,1.432731087,-0.383415661,-1.522014695,1.590658113,0.005978779,-1.624472379,-0.504900482,-1.319456604,-0.902193638,-0.509499727,-0.799092579,1.321199006,-0.610636741,-0.845101472,-0.192141562,-0.758189764
Daugavpils,EUROPE,-0.108759937,-0.114370406,-0.539770883,-0.089778144,-0.140304405,-0.152392798,-0.163037764,-0.672729439,-0.55066005,0.839045338,-1.22015039,-0.87261184,-1.01558643,0.6576222,-1.264945234,-0.859070036,0.383929742,-0.418415574,-1.277936829,-1.2957652,-1.037785847,-0.486670408,-0.686623237,0.157692668,-0.959883051,-0.640626696,0.117656579,-0.234647372,-0.282867799
Dauphin,NORTH AMERICA,-0.125463779,-0.235096879,-0.074002132,0.103636017,-0.164897632,-0.164005284,-0.131414624,0.896353804,-0.804765507,-0.532792664,-1.669451748,0.504790429,-1.134329043,1.862565726,-0.834108082,-1.988430008,1.914810024,-0.249857827,-2.173514355,-1.066523398,-1.877305727,-0.679774323,-0.652124131,-0.418024731,-0.18809158,-0.651427348,-0.400239883,-0.251042812,-0.563264374
Davangere,ASIA,-0.115049218,-0.363136104,0.184415652,0.721522656,-0.06377342,-0.082191342,-0.125630821,2.353978432,-0.761754777,-0.489793322,1.017770172,-0.283893835,0.445926296,-0.943542259,0.872444386,1.028695969,-0.774512212,0.667765691,0.895147907,0.892268909,1.076961717,-0.527738475,-0.331999529,-0.83382063,0.658761356,-0.448214759,-0.880895957,-0.697442418,-0.64310911
Davao,MALAY ARCHIPELAGO,-0.073517279,-0.284776877,-0.184298048,0.096424565,0.12069651,0.121989699,0.103948604,1.022069389,-0.632121544,1.165004772,1.238450521,-0.746771139,1.953141592,-1.317810121,0.450278989,1.439855705,-1.46188056,1.074484054,1.015649928,0.773574482,1.326696492,1.475474827,0.350677948,2.650354157,-1.266121182,0.44089601,2.742249577,1.298665774,1.009418496
Davenport,NORTH AMERICA,-0.052435897,1.22194003,-0.443185603,0.641174974,-0.112296192,-0.120437137,-0.124374244,-0.228509203,-0.651551356,1.71968866,-0.739385124,0.060405401,-1.04485371,1.252771894,0.035270888,-1.058033845,1.253664884,0.492557777,-1.324021604,-0.056823784,-1.014186319,-0.075863711,-0.39111071,0.051226823,-0.687176552,-0.323525631,0.177898842,0.246713529,-0.309940826
David,SOUTH AMERICA,-0.122834619,-0.254461753,-0.056803539,-0.001170957,-0.14207542,-0.148745143,-0.142883549,-0.885716645,2.054084841,-0.538536137,1.193916186,-0.855433403,1.444146184,-1.263332757,0.51994421,1.392664226,-1.37259157,0.898661334,1.030834256,0.791989489,1.291219036,3.001615193,2.917490251,0.39137388,0.06225609,2.563172386,0.608934023,1.229507055,3.509846288
Dawei,ASIA,-0.125374449,-0.769036622,-0.195952963,-0.477423018,-0.142640066,-0.143141448,-0.118753015,0.871957531,-0.794337968,-0.563416116,1.261401586,-0.48821185,0.755604775,-1.160489351,0.95316027,1.264187208,-1.010139749,0.940950336,1.003338084,1.013564518,1.323421799,6.60614377,9.184338192,-0.659360812,1.556235486,10.06632704,-0.558921964,1.68591743,12.73260324
Dawmat al Jandal,ASIA,-0.127926273,2.207049298,0.432632519,-0.860491897,-0.164333211,-0.162741559,-0.128164562,-1.061753604,-0.816627279,-0.587505264,0.707129151,1.431252225,-0.38398867,0.694910294,1.977130124,0.062373704,0.896100124,-0.337944587,1.412682337,1.691144269,0.17536325,-1.359750155,-1.21684796,-0.86580493,0.541914713,-1.268631009,-0.92772702,-1.302103157,-0.701942073
Dawson Creek,NORTH AMERICA,-0.123379891,0.216597071,0.636786794,-0.190208235,-0.164301169,-0.163471268,-0.131175377,0.400521816,-0.810585485,-0.64335943,-1.692842236,0.384544977,-0.943656275,1.281444747,-1.478927795,-1.708180444,1.271296104,-0.670884524,-1.288746627,-1.639127868,-1.633482283,-0.735734713,-0.66794881,-0.216277608,-0.248922494,-0.662392895,-0.309128468,-0.267688564,-0.470812575
Dayr az Azwr,ASIA,-0.117297148,-0.543105965,-0.374229104,-0.089592966,-0.131401827,-0.138554681,-0.136073187,0.751435474,0.152059341,-0.537131177,0.410765716,0.993348053,-0.609331563,0.926759779,1.865784685,-0.080548662,1.008543733,-1.375120522,1.329248658,1.541277262,-0.083264708,-1.218008468,-1.091446051,-0.86580493,0.594981907,-1.094057653,-0.918136345,-1.297347228,-0.477610501
Dayton,NORTH AMERICA,0.050929916,1.25709407,-0.35858418,0.59850063,-0.039264218,-0.061678294,-0.121501865,-0.127200456,-0.665347286,1.748407311,-0.602590263,0.186493311,-0.840090056,0.912845899,-0.042434429,-0.774831599,0.884642173,0.126296949,-1.086505343,-0.126115227,-0.772860076,0.031455933,-0.430277788,0.980932594,-1.206602248,-0.386750074,0.917107863,0.049499611,0.013959034
Daytona Beach,NORTH AMERICA,-0.074107235,0.524660018,-0.76841695,0.792809127,-0.120167844,-0.126271425,-0.122694548,-0.780022827,-0.745413454,2.782851835,0.593500015,-0.09664908,-0.080987404,-0.25736906,0.377491984,0.428351931,-0.315547933,1.019998343,0.235188649,0.66050561,0.472956039,0.440592849,0.064151231,0.979678621,-0.580285044,0.201165925,0.98838227,1.043197766,0.10231646
De Aar,AFRICA,-0.127900087,-0.607648737,1.370800044,-0.159968893,-0.164681185,-0.1633322,-0.129416879,-1.061753604,2.748025525,-0.579682793,0.007818561,2.1828271,0.255308503,-0.020803575,0.392265369,-0.226022939,0.456370427,0.41620131,-0.335571937,-0.035625945,-0.009880997,-0.962788282,-0.852298559,-0.577946231,-0.044304053,-0.873283867,-0.611234738,-0.731391657,-0.655716173
Debre Birhan,AFRICA,0.00864256,-0.783956029,2.79192399,-0.360807304,-0.098079693,-0.082127416,-0.016679861,2.665464376,0.23115875,-0.646981303,-0.204630272,1.366424424,1.359017394,-1.093629072,-0.998411189,0.124094298,-0.634331406,-0.685174127,-0.021826341,-1.304613539,0.308358696,0.085519264,1.07288898,-0.704946637,1.658338501,0.858447641,-0.668138171,-0.418195358,-0.630128539
Debre Markos,AFRICA,-0.125785738,-0.774426787,2.790269425,-0.083501332,-0.152973304,-0.150574936,-0.115649909,2.689243694,-0.011013861,-0.620265919,0.144557094,1.579046919,1.566107237,-1.054612177,-0.284675162,0.446891074,-0.66173896,-0.546358028,0.371925506,-0.735248106,0.503812239,0.507669034,1.139377637,-0.463421802,1.048357428,1.147326664,-0.508831077,-0.588406948,2.551222553
Debrecen,EUROPE,-0.102330735,-0.09621212,-0.626035698,0.842005295,-0.119829505,-0.134736441,-0.157515925,-0.410536277,-0.794743453,1.205555214,-0.752846438,-0.380191688,-0.789995344,0.582724532,-0.634114496,-0.580911263,0.368052821,-0.154277117,-0.909267877,-0.675425261,-0.730131942,-0.622476382,-0.706203616,0.029755468,-0.850929807,-0.706387839,-0.053675145,-0.386788315,-0.367783663
Decatur,NORTH AMERICA,-0.108117363,1.056382762,-0.473655185,0.805331103,-0.151190861,-0.154318033,-0.136220852,0.166071386,-0.611706732,1.53959539,-0.57244465,0.322073353,-0.893481895,1.082187017,0.184871775,-0.867137071,1.103909272,0.290541231,-1.148453585,0.045894929,-0.835802025,0.03140719,-0.427214761,0.642239866,-1.054057863,-0.345856049,0.685030169,0.1471218,-0.087730651
Deer Lake,NORTH AMERICA,-0.128190168,-0.526423946,-0.325111088,-0.970639916,-0.165730484,-0.164860351,-0.132184898,-1.013499879,-0.752856335,-0.612797245,-1.500058023,-0.679533739,-1.068416194,0.726297952,-1.624943805,-1.247338904,0.661211538,-1.195384041,-1.314611164,-1.729728312,-1.24130116,0.202655606,-0.427701415,1.303312139,-1.295201675,-0.32730286,1.143858827,0.079278087,0.279880752
Dehibat,AFRICA,-0.130366397,-0.595625249,-0.316023772,-1.832129977,-0.165747065,-0.165483577,-0.13461712,-1.060499573,-0.816627279,-0.66546178,0.516809075,0.492171569,-0.327498784,0.221588793,1.175243359,0.264405702,0.267009989,-0.845227208,1.167789867,1.02285375,0.25446466,-1.303332946,-1.14424061,-0.86580493,0.31535429,-1.209103752,-0.908545669,-1.297347228,-0.651513819
Dehra Dun,ASIA,-0.002345621,-0.4051157,1.260968536,0.268796896,0.005457371,0.052123041,0.1905195,0.633317998,-0.752605843,-0.481787118,0.654595035,0.493760788,-0.368424849,0.097867469,1.182649271,0.221810292,0.320415018,0.960869314,0.800564533,0.997458547,0.342069882,1.426905062,3.827061515,-0.496866581,2.206655888,3.293247853,-0.051021367,2.275543116,-0.233352155
Del Rio,NORTH AMERICA,-0.123241406,0.102715449,-0.071034712,-0.235706766,-0.157860625,-0.159937397,-0.137492338,-0.336983103,0.766161518,0.773995083,0.539781991,0.858661968,-0.303032932,0.320104416,1.074952553,0.069667534,0.445421452,0.894885114,-0.064395311,1.124334319,0.208976772,-0.706063729,-0.723354105,-0.391501165,-0.398031001,-0.769946957,-0.413105423,-0.552290325,-0.557012091
Delano,NORTH AMERICA,-0.124084268,0.00934905,-0.38932168,0.177876331,-0.158756888,-0.157863478,-0.126384057,0.970492659,-0.1589647,-0.183671159,0.128699221,1.856023452,-0.096450957,0.298447592,1.209596998,-0.103525893,0.713797617,-1.178298777,0.967971254,0.523672361,-0.004417822,-1.153207278,-1.027024824,-0.86580493,0.583240108,-1.010802427,-0.898954994,-1.292591299,-0.390349846
Delhi,ASIA,8.844451243,-0.463662087,-0.28985971,0.510601211,9.036758387,11.0230776,15.31609156,2.219985015,-0.727413401,-0.479512545,0.917530349,0.838657678,-0.363407323,0.239729702,1.760556208,0.296671895,0.516165666,1.331021998,0.99865574,1.54928042,0.452883635,-0.09523613,0.931026374,-0.723005877,2.008092335,0.834915157,-0.577765967,0.284009678,-0.533227538
Delicias,NORTH AMERICA,-0.121840822,-0.255266739,1.344343001,0.875383583,-0.145097276,-0.143020894,-0.11048694,1.023327908,-0.181185405,1.86640639,0.309801624,2.455066397,0.187903122,0.079978056,0.960702894,-0.158216033,0.655724073,0.76656183,0.202500624,0.543760326,0.164378939,-0.970707692,-0.708596514,-0.73786778,1.087795125,-0.691900631,-0.764685481,-0.464865397,-0.697739686
Demba,AFRICA,-0.12946517,-0.785986263,0.169057777,0.817972907,-0.165598958,-0.158407466,-0.106874459,-0.188817242,0.46656467,-0.613967568,0.953382634,-0.282328431,1.811493481,-1.342253026,0.148035533,1.172063502,-1.297077576,0.670523425,0.825012038,0.319376171,1.164676359,0.836561883,0.517660943,-0.492654764,-0.18291042,0.54120646,-0.077353817,0.750872932,0.050279383
Dembi Dolo,AFRICA,-0.129786661,-0.782747223,0.703719159,-1.678568704,-0.160941976,-0.157271413,-0.117100297,2.226085417,0.043275106,-0.588935659,0.500447685,0.89356451,1.553771441,-1.145121474,0.057180204,0.765103564,-0.866047461,0.021597895,0.60490363,-0.209457995,0.780275139,0.479747783,0.348243794,-0.481993331,0.316430842,0.476457514,-0.48655596,-0.484083341,1.600948195
Deming,NORTH AMERICA,-0.126298344,-0.50087157,1.65622021,-0.695454457,-0.162537772,-0.163137219,-0.1354307,-0.050905905,0.591515073,-0.169844886,0.01214509,2.917810164,0.078373141,0.489006392,1.077824065,-0.414159343,1.012210685,0.783846731,0.216009279,0.549823762,-0.153253332,-1.085025567,-0.905241418,-0.73786773,0.473599165,-0.921258136,-0.777473108,-0.78113075,-0.595132229
Dengzhou,ASIA,1.01317009,-0.736852958,-0.352735533,0.321940467,0.602080306,0.448828013,-0.118189373,1.401788629,0.056197795,-0.562300641,-0.079167462,-0.192944783,-0.874291861,0.813462979,0.345746681,-0.420606049,0.660954276,0.830980057,-0.705953932,0.639164782,-0.386204265,-0.057912024,-0.01208604,-0.424648336,0.063796893,-0.055277328,-0.434257429,0.58423334,-0.578169872
