City,Region,tif_count,Longitude,Latitude,tif_count,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Chachapoyas,SOUTH AMERICA,6.0,-77.87361111,-6.223611111,6.0,16.06736088,11.60972214,82.92679087,44.99951426,22.89999962,8.899999619,14.0,16.13611094,15.44722207,16.57499949,15.44722207,902.8333333,126.5,34.16666667,38.47201983,316.6666667,111.1666667,263.8333333,111.1666667,F,0.6545171804943554,0.7721490669553606,0.0057096247960848326,0.0286689663906671
Chadron,NORTH AMERICA,11.0,-103.0075758,42.82954545,11.0,9.068939209,15.26969702,35.18355491,1025.292131,31.98181759,-11.41818177,43.39999944,18.96666648,-3.289393923,21.99242418,-3.289393923,404.7272727,73.0,9.0,69.55916873,202.0909091,29.0,172.0,29.0,A,-3.0695353682894457,-1.4758908139379139,0.9989528795811529,0.9895688831385502
Chaiyaphum,ASIA,41.0,102.0396341,15.82337398,41.0,27.19065015,10.61829253,56.62781264,208.7882821,36.00487797,17.25365839,18.75121959,27.33008129,24.64552833,29.41544691,24.2276422,1080.756098,221.0731707,3.975609756,79.17601739,509.195122,25.24390244,272.1463415,28.21951219,F,2.699754436583042,-1.9367377997711364,0.9490130505709612,0.938629457508164
Changling,ASIA,40.0,123.9808333,44.28166667,40.0,5.870000053,11.91499989,24.04879327,1416.249298,28.24500017,-21.2999999,49.54499969,22.3300004,-12.60291662,22.3300004,-12.60291662,466.0,155.925,1.424999999,120.6464726,328.25,7.149999999,328.25,7.149999999,A,-3.9250048150799186,-1.0279242567532838,0.9989528795811529,0.9899512594156721
Chake Chake,AFRICA,35.99999999,39.77407407,-5.219675926,35.99999999,25.36469894,7.424768448,65.26994324,133.6575902,30.95555539,19.5805556,11.37499979,26.12499968,23.65925916,26.86759239,23.65925916,1431.888889,284.6388889,24.38888889,69.71331311,682.5833334,97.58333335,339.7222222,97.58333335,F,3.311179750417922,0.023001612721454155,0.9490130505709612,0.9386667077247516
Chalkida,EUROPE,55.99999998,23.62827381,38.45119048,55.99999998,16.97172611,8.766964299,33.47711148,667.7387859,31.50535723,5.32321425,26.18214284,10.87529765,25.47886899,25.47886899,9.325892857,462.5178572,80.58928572,6.642857143,64.41090591,203.2321429,27.28571429,27.28571429,199.4285714,C,-0.7779246797367705,-1.1556738340390484,0.8138586437440313,0.8203938875053828
Challapata,SOUTH AMERICA,5.999999999,-66.775,-18.89583333,5.999999999,9.774305662,16.86805566,67.24846141,295.7216797,21.06666692,-4.016666651,25.08333365,12.65555557,6.041666746,12.65555557,5.816666603,362.8333333,99.5,1.0,111.6889585,241.0,7.0,241.0,7.0,C,-1.7520836903125137,-1.158736647144972,0.8138586437440313,0.7646807851110038
Chamical,SOUTH AMERICA,13.0,-66.31474359,-30.35320513,13.0,19.60224342,13.12499993,46.1025197,551.7324172,33.1307687,4.661538307,28.46922962,25.82179451,12.39743578,25.82179451,12.39743578,431.8461538,91.69230769,5.230769231,86.045247,243.6153846,19.23076923,243.6153846,19.23076923,E,-0.10796724361994682,-2.1789159434378567,0.6030216802168021,0.5767249997626925
Champoton,NORTH AMERICA,13.99999999,-90.725,19.34940476,13.99999999,26.29047612,12.09404755,64.30653545,206.5828934,35.84285818,17.03571442,18.80714376,27.54285663,25.86309474,28.51428509,23.46071448,1284.714286,248.9285714,15.35714286,88.14612198,702.5714286,54.35714286,269.0,83.92857143,F,3.107610054459222,-1.6148414506287754,0.9490130505709612,0.9382641929627793
Chancay,SOUTH AMERICA,10.99999999,-77.2719697,-11.55227273,10.99999999,18.7242423,7.283333474,50.57502296,276.4212147,26.55454532,12.15454544,14.39999988,15.81363635,20.38787894,22.32878772,15.59242422,26.81818182,5.363636363,0.727272727,48.67490214,12.81818182,2.636363635,3.727272726,12.54545455,C,-0.45926788852780853,-1.271773233325337,0.8138586437440313,0.8129682861218835
Chandigarh,ASIA,3878.261474,76.77900031,30.66532058,3878.261474,23.44346052,12.52475962,38.77345427,692.4421979,38.71034999,6.410202477,32.30014754,28.61211186,24.67615887,30.98248247,14.11580499,1019.959896,305.1745299,6.61023275,121.8565777,748.0200763,56.86724448,376.0395358,101.857051,E,1.8599217845848788,-2.1330373258269226,0.3969783197831978,0.4861392201973424
Chandrapur,ASIA,255.0,79.29810458,19.9479085,255.0,27.38810453,12.55999997,41.93855245,454.9422703,42.85254904,12.90588245,29.94666661,27.5705229,21.9352287,33.57601302,21.82470586,1166.415686,353.0509804,3.070588236,133.4459446,887.5607843,12.16470588,185.0,12.37254902,E,2.8448123487090955,-3.047142010953409,0.3969783197831978,0.48262985122992547
Changzhou,ASIA,2603.727792,119.8637125,31.7448359,2603.727792,15.74138579,7.726807252,24.07572819,911.7766004,31.38564861,-0.703367102,32.08901583,26.72235575,8.305035867,26.72235575,4.285976327,1041.222554,173.4323936,34.1759276,54.25823362,456.2971383,119.9819922,456.2971383,129.6918342,D,-0.44740734626533457,0.5867613008398872,0.7767943262411352,0.7584949348340245
Channel-Port aux Basques,NORTH AMERICA,4.999999994,-59.15333333,47.58666667,4.999999994,4.776666737,6.85,22.57708702,817.3469238,19.95999985,-10.37999973,30.33999939,-0.813333391,11.41000023,14.8666666,-5.066666603,1572.2,174.0,109.8,15.72491818,479.8,342.0,348.6,384.6,B,-2.3083107519505295,5.238894160507498,0.7018229166666673,0.7293607528551025
Erymentau,ASIA,19.0,73.10307018,51.62807018,19.0,2.333771969,10.45701755,22.69371545,1341.891017,26.33684148,-19.74210538,46.07894616,17.29473656,-13.0605263,18.39035074,-14.16228074,315.2631579,49.05263158,13.10526316,38.43853117,120.2631579,46.84210526,120.2631579,53.89473684,A,-5.02120869275973,0.22848982875492305,0.9989528795811529,0.9901412468225598
Changchun,ASIA,1145.0,125.2889884,43.89179039,1145.0,5.217543669,11.0939083,22.72622699,1407.275304,26.93545852,-21.87475983,48.81021826,21.43244533,-13.37196506,21.43244533,-13.37196506,593.7764192,181.3362445,3.744978166,112.028887,400.6157205,14.42882096,400.6157205,14.42882096,A,-3.8959207770537514,-0.41763258211028514,0.9989528795811529,0.9904704281149368
Chanthaburi,ASIA,48.99999999,102.1112245,12.60578231,48.99999999,27.41862246,8.498128959,66.82369684,92.77322855,33.31836794,20.60204117,12.71632677,27.74149657,26.3129253,28.52210893,26.21122458,2830.061224,500.8571428,10.18367347,86.18848263,1429.040816,72.34693878,521.6938775,85.73469388,F,5.342254193959402,0.542824346719089,0.9490130505709612,0.8139300690192228
Chengde,ASIA,135.0,117.9220988,40.9554321,135.0,9.322376548,12.61487654,28.14814031,1214.613543,29.59851863,-15.21777776,44.81629656,23.38209877,-6.531851868,23.38209877,-6.531851868,487.6518519,155.0666667,2.059259259,124.8498571,353.1851852,7.311111111,353.1851852,7.311111111,A,-2.8807720554712533,-1.41261473667508,0.9989528795811529,0.9902458707295375
Chengdu,ASIA,32698.62167,104.3172074,30.12626118,32698.62167,16.86265672,7.055003849,26.37316461,712.3880092,29.92598754,3.20387716,26.72211038,24.78240591,7.616653008,25.23546486,7.616653008,1138.072982,258.3299182,11.69341978,92.10298163,660.135753,42.13267728,648.6586845,42.13267728,D,0.3482682199194087,0.233906099671426,0.12758865248226947,0.17798189367505438
Chennai,ASIA,14349.50867,79.59851342,12.65046897,14349.50867,28.33239654,9.711241753,53.28186448,273.1008875,37.77936668,19.53103864,18.24832805,27.31521242,27.0682017,31.54003275,24.81004397,1089.111958,241.6997312,6.348961788,85.99265825,581.2804594,30.48311862,132.6012361,277.2417213,E,3.1351998025068766,-1.920193993444824,0.3969783197831978,0.42361574965628374
Changde,ASIA,701.3330152,111.7522845,28.99404128,701.3330152,17.23159496,7.552066851,24.08549233,855.6244246,32.80857594,1.455450438,31.35312556,21.5729022,6.448212424,27.54675943,6.448212424,1299.297769,191.8893708,41.65907816,47.27132552,530.159544,149.7075287,461.7695246,149.7075287,D,-0.11047583038138739,1.0200670497752165,0.7767943262411352,0.7570626186187581
Changhua,ASIA,475.7952209,120.4762385,24.07272584,475.7952209,22.50938075,6.96787669,35.11493174,466.8032723,31.8051899,11.96383718,19.84135273,27.69485156,20.86350735,27.69485156,16.41979281,1487.610728,283.7610903,13.71297656,79.24207991,783.8060728,57.64046044,783.8060728,129.3094332,F,2.395675702062215,0.350107399016038,0.9490130505709612,0.9393748018189902
Changping,ASIA,619.7957113,116.2165132,40.143283,619.7957113,11.77732449,11.96962272,29.1352975,1114.146898,30.62759121,-10.45319637,41.08078773,24.74312911,-2.658910852,24.74312911,-2.658910852,524.416696,179.8976037,2.501960519,133.2170697,396.6582244,8.281046198,396.6582244,8.281046198,A,-2.022878855645074,-1.5513975499128707,0.9989528795811529,0.9696884868356038
Changsha,ASIA,3483.0,112.5466911,28.41061346,3483.0,17.46114463,7.485835974,23.84391538,861.5039478,33.18036175,1.791157046,31.38920464,21.7637765,8.530926383,27.84907168,6.615556526,1359.497847,197.6391042,45.45506747,46.86368852,576.8886018,181.5544071,423.2227964,188.6098191,D,0.07617071958191146,1.1916353490788993,0.7767943262411352,0.759201339791708
Changting,ASIA,32.0,116.3632812,25.85520833,32.0,18.82721376,9.412760436,32.74336517,697.0063286,32.578125,3.831250034,28.74687535,22.52447927,11.38333353,26.79843771,9.733333349,1603.03125,260.1875,38.15625,58.27769077,732.71875,150.46875,534.8125,195.34375,D,0.9648823475440926,1.016363098969904,0.7767943262411352,0.5931248153547415
Changyon,ASIA,11.0,125.0893939,38.25606061,11.0,11.04128786,8.331060756,23.64324951,1009.762268,27.65454604,-7.581818103,35.23636384,22.61515132,-1.963636354,22.81818199,-1.963636354,915.9090909,235.7272727,15.90909091,92.97068162,537.5454545,62.09090909,531.8181818,62.09090909,A,-1.5534976765357074,0.473382363203781,0.9989528795811529,0.9892437818499568
Charlottesville,NORTH AMERICA,111.0,-78.49459459,38.04504505,111.0,13.59688444,12.97274773,36.64591028,845.9722647,31.31711707,-4.082882812,35.39999943,21.96696706,2.947747778,23.88108099,2.947747778,1136.441441,118.1891892,76.02702703,14.37423087,327.8468468,235.9189189,316.5675676,235.9189189,D,-1.0751417961036605,1.5091497800313105,0.7767943262411352,0.7585772161743073
Changzhi,ASIA,1357.0,113.0244719,36.26496561,1357.0,10.23100897,12.37888111,31.74009481,1013.022648,28.23382466,-10.76101694,38.99484143,20.87207073,-2.946622449,22.11886519,-2.946622449,599.5681651,152.6190125,5.787030213,96.23461993,358.7988209,20.98084009,356.412675,20.98084009,A,-2.411255196515378,-0.8384615972232761,0.9989528795811529,0.9908433957892754
Chaoyang,ASIA,346.0,120.4130299,41.58184008,346.0,8.969942206,13.29792873,28.83839677,1246.847033,29.60057808,-16.50953771,46.11011605,23.39017344,-7.29744703,23.39017344,-7.29744703,479.2774567,158.6560694,2.083815029,121.435251,339.6473988,7.309248555,339.6473988,7.309248555,A,-3.040687060687185,-1.4644254516056514,0.9989528795811529,0.9903219180530595
Chaozhou,ASIA,2153.9262,116.4600454,23.60449032,2153.9262,21.72014089,7.257913236,32.67461813,557.9985014,31.87798893,9.674093353,22.20389556,27.8044841,16.35056395,27.93428376,14.53483477,1531.511412,253.2027698,31.56834107,63.20201278,670.6938149,105.7068898,615.2013065,138.723359,D,1.8078983333601182,0.6924104538033633,0.12758865248226947,0.12893589567480393
Chapadinha,SOUTH AMERICA,8.0,-43.36354167,-3.733333333,8.0,26.91302085,10.40729189,74.80665493,83.95640946,34.2125001,20.29999924,13.91250086,26.19375086,27.73333335,28.11458325,26.19375086,1710.75,348.75,12.875,90.29569244,939.875,47.375,70.375,939.875,F,4.550158008688931,-0.29965656072134655,0.9490130505709612,0.8565109982963827
Chapaev,EUROPE,7.000000002,51.16666667,50.19166667,7.000000002,7.182738168,10.92976216,23.90128463,1305.366211,31.12857165,-14.60000038,45.7285723,22.99047606,-1.197619098,22.99047606,-8.942857197,258.0,28.14285714,15.71428571,17.9257006,74.85714286,50.57142857,74.85714286,63.71428572,A,-3.9496873700193613,-0.5512880532771495,0.9989528795811529,0.9895420882279923
Chapayevsk,EUROPE,109.0,49.71513761,52.98325688,109.0,5.142928119,9.902369981,23.34873931,1240.134601,27.19357783,-15.21651379,42.41009217,19.83792055,-3.240978593,19.83792055,-10.1434251,488.7889908,59.55963303,23.78899083,23.88566392,158.1651376,88.88073394,158.1651376,107.0091743,A,-3.969482278357983,0.5949324188427463,0.9989528795811529,0.9895423163550998
Chapleau,NORTH AMERICA,4.999999999,-83.40666667,47.84666667,4.999999999,1.801666593,12.00333328,26.70968323,1178.781543,23.20000076,-21.74000015,44.94000092,12.0466669,-12.06000004,15.58000011,-13.41000042,833.8,97.8,44.8,23.19743805,261.0,147.0,243.4,165.6,A,-4.5902481490821785,1.9943027277190657,0.9989528795811529,0.9897073611248365
Charata,SOUTH AMERICA,12.0,-61.19166667,-27.2125,12.0,21.2079862,13.2701389,51.0554889,450.5548986,34.0,8.008333405,25.99166663,25.89583302,15.72916651,26.69305642,15.72361096,921.9166667,146.6666667,15.16666667,61.6959645,394.75,57.25,361.0,79.08333334,E,0.9595855149726302,-1.3315223816479753,0.6030216802168021,0.6138663566318907
Charlottetown,NORTH AMERICA,49.99999996,-63.13966667,46.2695,49.99999996,5.695833321,8.418333378,23.74445965,967.4177734,23.32599991,-12.12400002,35.45000008,2.924666677,14.07699993,17.30566662,-6.111666641,1165.56,123.34,83.6,12.37048941,341.64,260.42,261.94,309.0,B,-2.8000687978306225,3.526562578861306,0.7018229166666673,0.7313051629403715
Charters Towers,AUSTRALIA,12.0,146.2604167,-20.07013889,12.0,23.44027789,12.35833391,53.59615962,387.1183294,33.78333282,10.72499998,23.0583326,27.59583378,19.34027767,27.59583378,18.15833346,1013.416667,269.0000002,9.916666668,104.5537726,645.0000003,35.41666667,645.0000003,41.66666667,F,2.23042530846806,-1.3585095958243592,0.9490130505709612,0.9382645326884282
Krasnoarmeysk,EUROPE,16.0,45.69166667,51.02916667,16.0,5.517708361,9.322916687,22.65939462,1215.779396,26.96874988,-14.17500007,41.14374971,20.03958321,-2.714583367,20.03958321,-9.316666603,421.5625,47.1875,23.0625,20.6238625,130.6875,76.375,130.6875,94.5,A,-3.9616233643086614,0.5201794748846984,0.9989528795811529,0.9894801258517312
Charikar,ASIA,1224.938905,69.29415622,34.94677758,1224.938905,14.16151328,13.59638891,34.60435323,951.4421598,33.82325163,-5.457114771,39.28036643,8.28032153,25.20711222,25.6079134,1.833721203,407.2071422,95.94604984,2.745717211,99.59687087,258.2249609,10.77161831,11.80973668,150.164859,C,-1.8296988795269327,-2.2314333139885227,0.8138586437440313,0.819357972031302
Charleroi,EUROPE,437.0599547,4.469886764,50.42704371,437.0599547,10.06154059,7.951390224,34.40392993,565.6878446,23.21173067,0.100811346,23.11091917,13.2207232,6.044487714,17.16902319,3.348704557,801.7636261,78.42513856,53.67735984,10.75604974,218.4575286,178.905066,210.4850813,192.97345,B,-1.7710875730734945,2.2194591248569218,0.7018229166666673,0.7332272968695327
Charleston1,NORTH AMERICA,572.0,-80.06488928,32.91347611,572.0,18.54665644,11.73060895,39.43651014,677.566598,32.73129371,3.020104908,29.71118891,26.48551863,14.80303031,26.65737177,9.958682982,1280.361888,173.3531469,64.04370629,33.0675273,465.8916084,225.9090909,463.9195804,264.6818182,D,0.7289728562436254,1.1184602750703474,0.7767943262411352,0.7570259431847884
Charleston2,NORTH AMERICA,210.0,-81.70583333,38.36007937,210.0,12.74567457,12.83396822,36.40381419,859.5599513,30.40047616,-4.852381002,35.25285732,23.15071433,6.493174597,23.15071433,1.912063476,1113.704762,124.9285714,70.16666667,16.07010141,331.7428571,241.0761905,331.7428571,243.452381,D,-1.091804210063729,1.5359787385574464,0.7767943262411352,0.7562405609561984
Charleville,AUSTRALIA,5.999999996,146.2375,-26.40138889,5.999999996,20.95555592,14.25555563,46.61209869,606.045695,35.08333206,4.5,30.58333206,27.90833282,13.57222224,27.90833282,12.99722211,462.1666667,70.66666667,19.49999999,43.65376917,188.5,65.50000001,188.5,66.50000001,C,-0.046428735681703893,-1.892266779508061,0.8138586437440313,0.8222247997634217
Chascomus,SOUTH AMERICA,27.0,-58.00771605,-35.56265432,27.0,15.73024697,10.35864198,43.41990987,493.7656657,28.41851828,4.562962903,23.85555508,21.38333342,9.620987645,21.79135796,9.620987645,992.1851852,106.3703704,53.2962963,23.53985412,300.7407407,167.8888889,293.4814815,167.8888889,D,-0.23119940257871424,1.1163504701668556,0.7767943262411352,0.7567725526307779
Chenzhou,ASIA,39.99999999,113.01625,25.80729167,39.99999999,18.60208316,8.042500091,26.89131174,791.9342148,33.40250025,3.49499998,29.90750022,22.94041662,10.23666661,27.94958348,8.485833311,1436.675,220.65,46.4,53.07204514,640.175,152.275,471.75,175.95,D,0.5561458477486209,1.0056408125118865,0.7767943262411352,0.7171049391633556
Krasnogorsk,ASIA,6.999999964,142.0952381,48.41547619,6.999999964,2.287499939,6.798809596,18.67069462,1054.943691,19.87142808,-16.54285731,36.41428539,12.11666652,-5.173809528,15.04047625,-11.17619051,780.0,102.8571429,36.85714285,33.64493997,289.4285714,123.2857143,276.7142857,150.2857143,B,-4.095985245410797,2.481376647132072,0.2981770833333331,0.2618999698581602
Charlotte,NORTH AMERICA,1625.383179,-80.78563981,35.25882858,1625.383179,15.68355788,12.62840441,38.02209702,779.8017108,32.0496116,-1.16059609,33.21020785,13.22983077,11.54826361,25.15744485,5.862617848,1161.757155,115.5329159,76.75101581,11.07821717,315.5973585,266.5427986,311.1596128,284.6427879,D,-0.687245229989819,1.6503401780844487,0.7767943262411352,0.7566434340472347
Chauk,ASIA,28.99999999,94.82557471,20.89885057,28.99999999,27.28261461,11.34109175,46.86221787,326.9788355,38.61379347,14.4137931,24.20000037,28.21436777,24.86781614,30.73218398,22.69827586,656.7241379,126.3103448,1.0,86.8789394,328.2068965,6.0,213.1724138,10.55172414,E,1.860525305198163,-2.8963107790434646,0.6030216802168021,0.6322631344044932
Villa Rumipal,SOUTH AMERICA,2.999999999,-64.48888889,-32.18055556,2.999999999,16.70972252,12.46944459,48.33062108,489.7055054,29.36666616,3.566666603,25.79999924,21.92777761,10.50555547,22.69444402,10.50555547,681.0,99.33333334,11.66666667,62.23434321,290.3333333,44.00000001,272.3333333,44.00000001,C,-0.4023682862465369,-0.9694572084420611,0.8138586437440313,0.8190122485383762
Chattanooga,NORTH AMERICA,454.0,-85.23709618,35.04531938,454.0,15.28620595,12.77098016,37.87620891,804.716861,32.01872228,-1.699118945,33.71784106,6.762812053,20.96582229,25.0127019,5.116593263,1441.784141,161.6343612,87.21806167,16.55520829,426.8281938,292.2665198,324.4977974,397.215859,D,-0.352469200162733,2.213669833807326,0.7767943262411352,0.7566608125666524
Cheboksary,EUROPE,171.0,47.2454191,56.13455166,171.0,3.480945392,7.244152008,18.87445711,1128.120254,23.21929819,-15.15847956,38.37777777,17.07056535,-9.056237845,17.07056535,-10.45955166,519.6081871,68.3625731,23.74853801,35.23091815,192.5614035,76.5497076,192.5614035,84.70175439,A,-4.243582590073777,1.3280155551555108,0.9989528795811529,0.9910015678434841
Chegdomyn,ASIA,1.000000001,133.025,51.13333333,1.000000001,-2.700000047,12.8166666,20.7389431,1769.658447,26.5,-35.29999924,61.79999924,17.35000038,-20.43333244,17.35000038,-26.10000038,675.0,153.0,5.000000005,94.40875243,397.0,22.00000001,397.0,23.00000001,A,-5.999856968090201,0.18415108558042054,0.9989528795811529,0.990153605244117
Chelyabinsk,ASIA,594.0,61.47013187,55.16391695,594.0,3.2682239,9.260942767,22.27138747,1221.042768,24.52390579,-17.05824918,41.58215496,17.97334459,-9.89107744,17.97334459,-11.85780022,435.9040404,84.81818182,14.91750842,55.5562,197.3181818,49.2996633,197.3181818,57.73063973,A,-4.358897329283269,0.5185602336725295,0.9989528795811529,0.9896319216752061
Chemnitz,EUROPE,313.0,12.86158147,50.84438232,313.0,8.642824849,8.19667203,30.44401611,701.6926804,23.61118212,-3.311501598,26.92268367,17.21139506,2.871778475,17.21602764,-0.022790205,721.9105431,94.5942492,39.2172524,28.61558428,253.4472843,130.1565495,253.4408946,139.0766773,B,-2.1740797028345944,1.629517053097658,0.7018229166666673,0.7312725346511907
