City,Region,Longitude,Latitude,tif_count_2000,tif_count_2021,Area,Brightness,Elevation,Human Modification,2000 Population,2021 Population,Population Change,Crop Land,Grazing Land,Road Density,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Bhusawal,ASIA,75.6852783,21.03716003,527.0,527.0,485.8866463,0.227345439,357.2494832,0.693511213,713343.9999,1071735.999,358391.9994,0.552227311,0.003883802,574.0379506,27.50818404,13.69918919,47.4159614,416.0952478,42.18499833,13.30229006,28.88270871,27.45949573,28.76899797,33.22547315,22.54076285,764.2428843,215.4667932,1.267552182,126.9500348,545.4402277,7.967741935,148.3017078,25.44402277,K,2.738308198605666,3.5418936446946447,0.8420803782505921,0.8758200676971225
Biak,MELANESIA,136.085049,-1.17254902,33.99999998,33.99999998,29.26512979,0.18256627,55.413,0.654387162,1308.000001,87135.99989,85827.99989,0.153697509,0.022759986,1462.735297,25.85872897,7.403181945,84.30709412,34.17838445,30.39503776,21.61391774,8.78112002,25.47190212,26.18223286,26.18223286,25.41167428,2867.647059,270.5588235,197.7647059,9.629940847,778.5882353,628.0,628.0,757.9705882,M,5.3555157411583885,-6.852768018173387,0.986947040498442,0.9913464008240689
Bialystok,EUROPE,23.15117587,53.13583845,163.0,163.0,233.7934249,1.972901961,148.729,0.776963986,273056.9999,302772.9999,29715.99998,0.049402129,0.007259539,3295.490797,7.01092534,8.606781661,29.74934436,784.5308662,22.82531338,-6.105754472,28.93106795,16.63546529,-1.67034042,16.63546529,-2.557610314,583.607362,83.88957055,24.96319018,35.622538,218.9325153,88.41104294,218.9325153,95.84662577,B,-3.011166505762573,-1.274304337449738,0.6378331090174963,0.6580365894161936
Biarritz,EUROPE,-1.522803922,43.48694118,212.0,213.0,252.6236113,1.471116043,186.846,0.707299597,214334.9999,137155.9999,-77179.00003,0.091765019,0.010375021,3538.215963,14.18577537,8.080603519,40.37167742,443.8411659,24.69895854,4.68482731,20.01413085,9.962510315,18.90378674,19.90351786,9.147624365,1240.915493,147.1173709,59.61971831,24.75181515,403.3521127,214.1830986,248.314554,361.4788732,C,-0.33530632883715306,-2.682164750008689,0.8498880597014924,0.8586790473429076
Bicheno,AUSTRALIA,148.2916667,-41.875,0.999999998,0.999999998,1.155802257,0.013110208,71.275,0.353517297,74.99999917,93.99999891,18.99999974,4.27e-05,0.028936478,396.0,12.72982502,9.748245239,53.27931595,306.5894775,21.95438576,3.657894611,18.29649162,15.28888893,15.38157845,16.47514534,8.878069878,713.0,84.0,38.0,19.39845467,221.0,162.0,169.0,175.0,C,-0.9315494834342526,-1.651812024446949,0.8498880597014924,0.8467508233994399
Bida,AFRICA,6.021951219,9.088617886,41.0,41.0,35.7310473,0.128140318,222.6075609,0.79819023,123301.9999,283064.0,159762.0001,0.585453192,0.272233692,208.6341463,27.90097772,10.94455626,61.71777046,182.6135503,37.3294862,19.59597606,17.73351013,25.9243325,27.61447897,30.56007236,25.9243325,1165.317073,233.3414634,1.0,94.89239241,658.5121951,6.658536587,94.73170732,658.5121951,K,3.984501660752311,1.8315663753176465,0.3947281323877067,0.49001947250806643
Bidar,ASIA,77.49442308,17.92237179,130.0,130.0,117.5752844,0.397724934,551.164,0.740001903,237164.0,341410.9998,104246.9998,0.583185025,4.27e-05,425.9923076,26.17431101,12.65495868,47.94691482,362.5005399,40.21696152,13.82219247,26.39476861,25.50367552,22.7160132,31.02925576,21.94098562,969.2153846,214.0846154,1.984615384,112.6523301,631.1615385,9.0,228.5307692,25.03076923,K,2.5992407047770167,2.779039848757122,0.8420803782505921,0.8676881339945037
Biel,EUROPE,7.255952381,47.13849206,41.99999999,41.99999999,53.13006671,0.905338877,540.579,0.77712978,112359.0,51133.99997,-61224.99999,0.099135215,0.032591136,3739.333332,8.93868033,8.601360956,33.32200114,645.6068522,23.28233401,-2.524000009,25.80633418,15.22744497,2.32250003,16.97499974,1.140944441,996.6666668,107.6666667,62.66666668,18.43051052,307.0,191.6666667,300.0,203.0,C,-1.9547539561742993,-2.5198802570452288,0.8620708955223876,0.8597728945323447
Bielefeld,EUROPE,8.537412587,52.02634033,286.0,286.0,399.9629032,0.587214143,138.1336864,0.794458186,332479.9999,290121.9998,-42358.00004,0.119153258,0.00557561,5060.353146,9.382825735,7.526156687,32.39080617,597.6491955,22.40333914,-0.829755254,23.23309475,3.346247112,5.135827568,16.85983791,2.227061177,847.0314685,83.65734266,55.1958042,12.34548323,231.8811189,182.7727273,223.0524476,215.472028,C,-2.3133614582622504,-2.704987584831203,0.8620708955223876,0.8610279925796197
Bien Hoa,ASIA,106.8595256,10.9349578,875.8167977,875.8167977,767.6185741,1.180263171,19.20311531,0.794968341,1245774.051,3257827.63,2012053.579,0.468684407,0.041742292,1187.306379,26.98637059,7.595166752,64.81251803,107.3233857,32.9237792,21.20488755,11.71889165,27.09986805,26.45559639,28.31083755,25.64929253,2114.858532,368.0827905,7.415778874,81.19327235,1020.784044,41.7252459,493.9711232,160.1542252,L,4.699811472901637,-0.035278024113574696,0.9096347031963474,0.8921911907502912
Big Spring,NORTH AMERICA,-101.4812016,32.24147287,43.0,43.0,43.74788935,0.840096955,789.719,0.656709961,17230.99998,23609.99998,6378.999997,0.114143765,0.339830877,2218.976744,17.2496514,14.90730842,40.57912472,811.3862432,34.67739611,-2.057279007,36.73467539,25.37343407,6.90071707,26.76648903,6.90071707,470.6511628,78.88372093,16.0,54.010305,174.4418605,52.58139535,150.2790698,52.58139535,D,-1.0863180730633764,2.0638596742841426,0.768027210884354,0.7282270449170352
Biggar,NORTH AMERICA,-107.9892857,52.06190476,7.0,7.0,9.797081997,0.216921177,584.2544286,0.588262439,230.9999998,2382.999996,2151.999996,0.286362585,0.053019491,195.0000001,2.279333353,12.20683289,26.62805557,1256.608032,24.64800072,-21.19400024,45.84200287,16.78966713,-14.09233284,16.78966713,-14.09233284,396.0,68.0,12.0,58.42108154,183.0,46.0,183.0,46.0,A,-4.719557897771473,0.2862716719888665,0.9997553017944533,0.9992627039811529
Biharamulo,AFRICA,31.32625,-2.628333333,20.0,20.0,17.22933426,0.002634745,1260.558,0.419546428,1078.999998,24488.99996,23409.99996,0.383948639,0.489111456,194.3999999,20.4595665,10.69056644,72.40874939,61.66385803,27.71860085,12.95459995,14.76400089,20.14293327,20.09309998,20.96203308,20.09309998,961.0,172.8,2.0,68.75071716,411.8,21.6,249.6,21.6,F,1.827307843345356,1.3905139588409203,0.8521077283372361,0.8469703815805409
Bijapur,ASIA,75.71293103,16.83477011,58.0,58.0,52.14601735,0.610701565,580.117,0.697363393,283826.9998,371964.9998,88138.00003,0.53961375,0.014063843,498.8965518,26.09779055,12.34614425,54.19867693,270.8778255,37.97882856,15.19937946,22.77944999,25.20502301,25.86759738,30.00906398,23.06220081,912.3793104,204.1034483,1.0,96.17056353,524.3793104,12.5862069,99.86206897,35.51724138,K,2.5517910854217014,2.6216328402727602,0.8420803782505921,0.874732898216986
Bijar,ASIA,47.59679487,35.87692308,13.0,13.0,13.80595763,0.246536989,1898.532,0.665455032,39372.9999,27327.99994,-12044.99996,0.197686293,0.279241668,349.230769,10.41307339,14.06035291,34.04214478,982.8070115,32.98099841,-8.321769642,41.30276812,3.423615198,22.00706306,22.4087187,-1.733474475,373.0769231,66.07692308,1.923076922,74.00385637,172.2307692,5.923076922,9.0,132.9230769,D,-2.6763525256152394,2.3145475659065156,0.768027210884354,0.6744278043199275
Bikaner,ASIA,73.31128319,28.02131268,113.0,113.0,110.152066,1.190863209,223.5363345,0.73154213,524044.9998,492244.9999,-31799.99995,0.181688152,0.0,703.7964602,26.54222105,14.78403119,41.79568276,733.4522575,41.96668962,6.594743332,35.37194696,32.7586282,21.90142475,34.33511687,16.42312234,300.9911504,104.4513274,2.0,124.0693809,212.1946903,10.0,158.0442478,15.49557522,K,0.9894008783190645,3.802912060799567,0.8420803782505921,0.8259528345972932
Bikin,ASIA,134.2493827,46.82530864,26.99999999,26.99999999,33.95557607,0.415920713,148.741,0.4350789,26288.99996,11780.99998,-14507.99998,0.036031266,0.221417786,147.5185182,2.460422869,12.81088275,23.31423279,1532.616943,27.19866717,-27.75025975,54.94892742,18.42137626,-16.85849429,19.95343187,-18.000173,669.4074074,133.2222222,9.555555554,74.17075828,338.3333333,40.2962963,336.3333333,40.2962963,A,-4.848605585776315,0.32379620730605213,0.9997553017944533,0.9988128361568733
Bila Tserkva,EUROPE,30.11323529,49.80490196,67.99999999,67.99999999,90.66250591,0.377647947,193.127,0.808898971,254369.9999,184688.9999,-69681.00002,0.168040242,0.026677247,455.3823529,8.084154017,8.71322406,25.69151542,913.123309,25.26219158,-8.652397324,33.91459072,18.85283591,-2.747872633,18.85283591,-3.552487735,576.4558824,85.11764706,29.95588235,36.24121823,221.9852941,99.27941177,221.9852941,112.2794118,B,-2.8875052169449815,-0.8926622706762207,0.5921399730821001,0.5944172760597517
Bilaspur,ASIA,82.02417195,22.0539993,473.0,473.0,439.1665203,0.645023979,416.0228209,0.729042748,496567.9991,778505.9988,281937.9997,0.538043161,0.031184693,323.1691332,26.7664672,11.99504774,40.14793374,483.7293961,42.43893397,12.56139532,29.8775382,27.57324841,20.79192988,33.16992171,20.79192988,1233.799154,375.7589852,2.723044398,134.8244938,938.7188161,21.38900634,190.0232558,21.38900634,K,3.155632694924312,2.6878455709692277,0.8420803782505921,0.8537787428813187
Bilbao,EUROPE,-2.947742475,43.29740803,299.0,299.0,353.5147599,4.036401336,141.176709,0.75799311,1039733.0,843672.9997,-196059.9999,0.00725557,0.021092402,4546.739131,13.84175376,9.297798023,45.45300297,423.9388915,25.06678958,4.611129894,20.45565984,9.850909759,19.01355424,19.35703253,9.1383198,1174.715719,131.9397993,57.2006689,24.91712206,366.180602,208.1304348,213.2876254,330.4816053,C,-0.5895500458449277,-2.4649951582017944,0.8168843283582088,0.8367519110968733
Billings,NORTH AMERICA,-108.5447572,45.79116998,151.0,151.0,186.3460094,1.773977747,1286.706,0.747967873,89962.99995,116110.9999,26147.99999,0.056720503,0.200629511,5755.443707,8.333793103,15.12288461,36.43379787,954.7601456,30.60592017,-10.90725168,41.51317217,13.02283202,-3.315692109,20.32088333,-3.315692109,367.218543,64.32450331,13.25165563,48.72993722,156.5761589,46.49668874,103.4834437,46.49668874,D,-3.4943671645908014,1.1884450069716794,0.3525510204081631,0.3299527099051012
Biloela,AUSTRALIA,150.5097222,-24.39166667,6.0,6.0,5.669559474,0.172364887,288.221,0.580755476,803.9999942,4160.999983,3356.999989,0.36826236,0.268450197,443.9999999,21.48287582,14.71758366,55.27938461,450.8520813,33.27700043,6.652999878,26.62400055,26.36650085,15.30983353,26.36650085,15.30983353,673.0,102.0,23.0,52.63144302,291.0,75.99999999,291.0,75.99999999,G,0.9166091082956191,1.604001476302722,0.8064319248826276,0.7682213651439843
Biloxi,NORTH AMERICA,-88.93180816,30.40746874,43.98383128,46.76874734,46.66403442,3.369988596,20.475,0.793243801,39139.52633,36377.53037,-2761.995956,0.007393645,0.000789248,59039.72707,19.99627762,9.666013908,36.45069432,643.2715522,32.47800262,5.961681822,26.51632071,27.21018961,16.38668404,27.53956252,11.84042352,1601.896298,172.9045836,87.4062542,17.6768274,483.5904046,321.5559268,467.1348388,411.962181,I,0.3009762943006804,-4.135065379989766,0.54775075987842,0.5565727929293259
Biltine,AFRICA,20.91944444,14.53055556,3.0,3.0,2.66692851,4.93e-05,459.411,0.367712663,355.9999992,12917.99995,12561.99995,0.000207289,0.820283309,237.9999996,28.54470825,15.07058334,59.09569168,299.833252,40.31299973,14.81099987,25.5019989,28.80849838,26.19216728,32.31983185,24.57250023,253.0,104.0,0.0,157.9244995,219.0,0.0,30.0,0.0,F,2.3628006229160254,4.88852891542328,0.8521077283372361,0.8494403451552902
Binghamton,NORTH AMERICA,-75.95651163,42.11267442,215.0,215.0,249.3945827,1.18188379,420.4222046,0.716046199,140341.9999,156352.9999,16010.99999,0.018018133,0.007357875,4185.665115,8.360400767,11.06144739,29.94677057,954.3568805,27.26576267,-9.670785908,36.93654829,17.72786567,-2.735328656,19.86271934,-3.657397596,996.3860465,100.0697674,61.39534884,14.43751032,286.5069767,200.0093023,280.972093,201.1023256,B,-2.7448588645774255,-1.9916235818694894,0.6362987886944815,0.6353222283357524
Binjai,MALAY ARCHIPELAGO,98.51098248,3.739124164,592.2898468,592.2898468,510.7851739,0.39154403,332.986,0.650617315,609302.2247,723997.4575,114695.2327,0.572528222,0.080201063,426.8657375,26.42253801,9.559307331,86.93967833,53.69537987,32.04750344,21.05366588,10.99383756,26.09664988,26.31368637,27.07068555,25.7113861,2438.872991,330.8310164,103.6801472,33.80471908,894.8155058,383.1834647,565.6401423,644.5874938,M,5.4885207556952365,-3.422016099700235,0.986947040498442,0.9909857259108601
Bintulu,MALAY ARCHIPELAGO,113.0632353,3.180392157,50.99999999,50.99999999,43.95596173,1.094117731,51.907,0.608348635,10379.0,125329.9999,114950.9999,0.244871895,0.0,225.882353,26.93516582,7.55007914,88.88886994,40.49783116,31.44617036,22.95263919,8.493531171,26.49769753,27.25610976,27.4196471,26.39403762,3344.411765,405.3333333,217.7843137,23.52320795,1111.54902,663.5294118,680.9411765,983.627451,M,6.658519522404983,-7.697045268274366,0.986947040498442,0.9912737947029631
Birak,AFRICA,14.26742424,27.54621212,11.0,11.0,10.67602914,0.880041874,432.653,0.423772104,2046.0,9530.999984,7484.999984,0.055974086,0.689778796,1504.0,22.95870781,14.85908318,44.92813873,703.1514893,38.75799942,5.684999943,33.07299805,15.40333366,30.87649918,30.87649918,13.70750046,17.0,5.0,0.0,59.72589111,9.0,0.0,0.0,7.0,F,-0.23697032645096774,3.776700320378237,0.871405152224824,0.8613390810372986
Birao,AFRICA,22.77916667,10.3,2.0,2.0,1.749282017,0.0,483.154,0.60257712,2.0,3951.99999,3949.99999,0.340698263,0.076564846,321.0,26.65787506,16.13691711,59.9929924,233.6624603,39.35000229,12.45199966,26.89800262,25.86933327,24.42633247,29.9331665,23.9501667,697.0,168.0,0.0,114.4847031,467.0,0.0,86.0,1.0,K,2.249988097062287,3.5006222751486007,0.8420803782505921,0.873265061519179
Biratnagar,ASIA,87.23315022,26.37945492,6998.388268,6998.388268,6722.342362,0.056878646,241.9650844,0.643994121,6077725.126,6847800.184,770075.0579,0.460042155,0.125701695,345.5243353,25.06774837,11.00756525,44.55500968,471.5700932,34.59503017,9.875400631,24.71962941,28.96799913,18.5817064,29.21718434,18.12666396,1799.712699,486.0119092,2.850152539,115.9684369,1200.985664,21.59596447,968.1135479,22.16454305,L,3.958161973855707,0.8652940977607292,0.904018264840183,0.8836711887472493
Birganj,ASIA,84.78326394,26.77942077,12251.79714,12251.79714,11809.76587,0.045001023,185.2201434,0.662159706,8611504.536,14544382.88,5932878.339,0.534735523,0.085342004,605.8266261,24.64470028,11.97582674,43.50597211,535.9806462,36.49463438,8.948626909,27.54600746,28.86344875,18.52411926,29.71320943,16.94452561,1335.045432,386.1615549,2.827340668,124.4432669,945.3609007,27.08944154,632.2510537,30.45190225,L,3.3882115016572745,2.545064463122531,0.8974885844748863,0.6881474342690864
Birjand,ASIA,59.21122449,32.86785714,49.00000001,49.00000001,50.20135196,1.050648124,1787.478,0.547018341,131145.9998,182132.9998,50986.99998,0.022542238,0.000572368,249.9183673,16.14824665,16.39199214,42.36845694,844.4108027,35.64677655,-3.041918303,38.6886933,6.930601615,26.38981266,26.38981266,5.463935393,176.0408163,44.0,3.73e-10,100.0929787,108.0,2.0,2.0,87.0,D,-1.870064723888366,3.1159195241897018,0.768027210884354,0.7414984194120695
Birmingham1,NORTH AMERICA,-86.80637589,33.47678687,1026.0,1026.0,1058.485258,2.832680804,198.3637057,0.721468644,587495.9998,627164.9997,39668.99995,0.072088841,0.020531434,7148.549707,16.60230171,13.20006592,40.22105324,757.9862603,32.71136646,-0.107840157,32.81920708,8.646162322,22.02746482,25.72639074,7.021845645,1447.758285,168.0964912,81.45224171,19.06378637,435.8684211,279.4990253,333.6705653,397.1325536,I,-0.28764854613423546,-2.2059223592567316,0.6489057750759885,0.6281178272283718
Birmingham2,EUROPE,-1.967844541,52.53048464,1606.0,1606.0,2271.645093,2.862587255,110.0712628,0.853485816,2513908.999,2714277.999,200369.0001,0.066813334,0.015718154,6813.325654,9.178870427,7.384651753,37.71396745,452.0137485,20.41872179,0.841660642,19.57706139,4.945938128,7.468903606,14.99697098,4.057083892,894.0965131,91.47571607,58.74034869,15.46326533,269.4713574,189.5236613,212.7347447,242.8194272,C,-2.0174919313443893,-2.959743736747244,0.8620708955223876,0.8571775440297141
Birni Nkonni,AFRICA,5.247727273,13.80681818,22.0,22.0,19.49522614,0.047695838,301.18,0.818026326,3763.999998,157113.9997,153349.9998,0.740648609,0.158409467,149.9090909,28.80357968,13.5266741,54.60850837,316.8865412,40.87500139,16.10472696,24.77027442,28.33865183,26.90669684,32.8429555,24.83916577,459.5454545,156.4545455,0.0,141.1766607,358.0,0.0,93.54545454,0.0,K,2.9598633603812043,4.231150033125251,0.8420803782505921,0.8781351264359701
Birnin Kebbi,AFRICA,4.210042735,12.46837607,39.0,39.0,34.37185596,0.207790912,246.681,0.786039775,87925.99997,133394.0001,45468.00009,0.514469281,0.320403068,312.2051282,28.5333696,13.35662742,56.7527053,260.0672396,39.88979379,16.35505133,23.53474245,27.35109515,25.84749046,32.04355812,25.84749046,783.4871795,188.1282051,1.0,103.5115032,498.1282051,7.871794872,112.8717949,7.871794872,K,3.044697188459025,3.403206282980401,0.8420803782505921,0.8789117097046808
Birobidzhan,ASIA,132.9175566,48.78478964,103.0,103.0,134.5144205,0.660231603,154.016,0.551155241,89295.99992,71001.99998,-18293.99994,0.0,0.077539202,219.0388349,1.26458259,13.31088525,23.36604379,1593.04078,27.20107786,-29.76561146,56.96668851,19.57071634,-19.79597862,19.57071634,-19.79597862,629.4951456,142.8932039,6.0,91.75561723,364.5728155,23.0,364.5728155,23.0,A,-5.160804221907744,0.4443276124527412,0.9997553017944533,0.9987675090298781
Birsk,EUROPE,55.53671171,55.4277027,37.0,37.0,56.1062999,1.05481989,129.725,0.576330818,31241.99997,24223.99998,-7017.999994,0.116350772,0.08843627,71.54054049,3.427159909,8.659004418,20.83292837,1229.288779,24.67548582,-16.88802729,41.56351244,18.07812222,-3.912792779,18.07812222,-11.86618947,523.8648649,62.35135135,21.0,31.13343491,177.4054054,77.7027027,177.4054054,104.7027027,A,-4.2471608395864475,-0.7744570454465848,0.9997553017944533,0.998733367126456
Biryusinsk,ASIA,97.82083333,55.96346154,26.0,26.0,39.9700407,0.286793479,507.604,0.392726678,5184.999989,6886.999991,1702.000002,0.056801489,0.002244895,62.23076906,-0.251365304,11.55808962,23.72908915,1346.564509,24.25630657,-24.45130832,48.7076149,16.043244,-14.84907686,16.043244,-17.35599987,434.7692308,77.0,11.69230769,58.14551251,197.6923077,42.69230769,197.6923077,55.0,A,-5.373199918823082,-0.17512761792305004,0.9997553017944533,0.9986906716363366
Bishkek,ASIA,74.59965636,42.87708333,388.0,388.0,455.6047382,1.031998564,2324.309026,0.749468791,632441.9998,1094168.0,461725.9997,0.131269337,0.04063852,994.3659793,10.65639066,12.57469799,30.7558263,1018.217419,31.5460283,-9.341507752,40.8875361,11.00056576,21.65991917,23.01232501,-2.25181739,427.9536083,69.71907217,11.8814433,47.20947106,175.5824742,47.40463918,65.05412372,92.43556701,D,-2.7563453428034936,1.489880569558239,0.36647959183673456,0.42842682885423106
Bishop,NORTH AMERICA,-118.4013889,37.36805556,5.999999998,5.999999998,6.496430869,0.218719561,2366.781,0.568250119,4173.999991,6833.999987,2659.999996,0.079244764,0.358592586,801.0,13.55487537,18.29008293,45.57822037,797.7338257,35.0379982,-5.09100008,40.1289978,4.203999996,23.72299957,23.72299957,4.203999996,139.0,26.0,4.0,61.03829956,68.0,16.0,16.0,68.0,D,-2.2675269959045417,3.21377594179889,0.768027210884354,0.7384598320849403
Biskra,AFRICA,5.728855721,34.84676617,67.0,67.0,70.2517763,2.425313471,154.562,0.708956839,286375.9998,276128.9999,-10246.99997,0.006597394,0.438262567,201.9552239,21.62589648,11.07180876,33.38105262,807.0751252,39.67802919,6.517567129,33.16046188,22.07595543,32.0199302,32.0199302,12.20755959,139.2238806,18.31343283,2.0,38.91682229,50.13432836,14.31343283,14.31343283,37.64179104,D,-0.31007374981864116,2.7824738976323773,0.761479591836735,0.7329536750610124
